artist_id	name
2254	Bobby Caldwell
2255	Frida
2256	Yazoo
2257	Rita Marley
2258	Julius Green
2259	Dexys Midnight Runners & The Emerald Express
2260	U2
2261	Fruitcake featuring: Bennie Baan, piano
2262	Survivor
2263	Patrick Cowley and Sylvester
2264	Dominic
2265	Het Goede Doel
2266	Rocker's Revenge
2267	Franky-Boy
2268	June Lodge
2269	David Christie
2270	Lime II
2271	Tomas Ledin & Agnetha Fältskog
2272	Divine ((= Harris Glenn Milstead))
2273	Musical Youth
2274	Culture Club
2275	Midnight Blue - A Project With Louise Tucker
2276	Pleps
2277	Andy Borg
2278	Fat Larry's Band
2279	The Dutch Boys
2280	Michael Jackson/Paul McCartney
2281	Kid Creole & The Coconuts
2282	Captain Sensible
2283	Vanity 6
2284	Icehouse
2285	Demis ((Roussos))
2286	Daryl Hall + John Oates
2287	Kevin Rowland & Dexys Midnight Runners
2288	Forecast
2289	Loverde & Patrick Cowley
2290	UB40
2291	John Cougar
2292	Donald Fagen
2293	henk & henk
2294	Wham
2295	Tina Trucker
2296	The Alan Parsons Project
2297	Franky Boy
2298	Cherry
2299	Forrest
2300	Renée & Renato
2301	Hans De Booy
2302	Willy en Willeke
2303	Lisa ((Boray))
2304	The Flirts
2305	Ad Visser & Daniel Sahuleka
2306	Paul Carrack
2307	Ome Joop
2308	Irene Cara
2309	Loz Netto
2310	Bap
2311	D!re Stra!ts
2312	John Spencer
2313	The Maisonettes
2314	Indeep
2315	Sharon Redd
2316	Kadanz!
2317	Janse Bagge Bend
2318	The Belle Stars
2319	Quincy Jones presents Patti Austin (Duet with James Ingram)
2320	Kenny Rogers & Sheena Easton
2321	Wham!
2322	KC & The Sunshine Band
2323	Kajagoogoo
2324	Nena
2325	The Kids From Fame
2326	Fun Boy Three
2327	Peter Schilling
2328	Gwen McCrae
2329	Wayne Wade
2330	Vandenberg
2331	Mark Knopfler
2332	Aristakes
2333	Mireille Mathieu & Patrick Duffy
2334	Taco
2335	Jarreau
2336	Bernadette
2337	Duran Duran
2338	Eurythmics
2339	Greg Kihn Band
2340	Lionel Richie
2341	Mezzoforte
2342	Pisa
2343	Class Action
2344	Grandmaster Flash & The Furious Five
2345	Tracey Ullman
2346	The Chaps
2347	The Shorts
2348	Corinne Hermès
2349	Pig Bag
2350	Daniel
2351	Agnetha Fältskog
2352	Little Steven and The Disciples Of Soul
2353	New Order
2354	Carola
2355	Frank Boeijen Groep
2356	Geier Sturzflug
2357	Audrey Landers
2358	New Edition
2359	D-Train
2360	Heaven 17
2361	Alain Delon & Shirley Bassey
2362	Canyon
2363	Gary Low
2364	Lafleur
2365	Noodweer
2366	Carlos Santana featuring Booker T. Jones and Willie Nelson (Vocals)
2367	Miquel Brown
2368	Stevie Nicks
2369	Berdien Stenberg
2370	Kelly Page
2371	Freeez
2372	Michael Sembello
2373	Galaxy
2374	Flash and The Pan
2375	Ruddy Thomas & Barry Biggs
2376	Club House
2377	Kitty Grant
2378	Ryan Paris
2379	Trans-X
2380	Sergio Mendes
2381	Yello
2382	Nathalie ((BEL))
2383	Ciska Peters & Aristakes
2384	Hazell Dean
2385	Marcia Griffiths
2386	Righeira
2387	DÖF - Tauchen-Prokopetz
2388	Monyaka
2389	Robert Plant
2390	Gary Byrd & The G.B. Experience
2391	Men Without Hats
2392	Clannad
2393	Paul Young
2394	Kenny Rogers (Duet with Dolly Parton)
2395	Peabo Bryson & Roberta Flack
2396	The Broads
2397	Paul McCartney & Michael Jackson
2398	Big Country
2399	Unique
2400	Laid Back
2401	Gazebo
2402	De Leidse Sleutelgaten
2403	The Rock Steady Crew
2404	VOF De Kunst
2405	Tapps
2406	The Jodelles
2407	The Motels
2408	G'race
2409	Andy
2410	The Dutch
2411	Space Monkey
2412	Mike Oldfield and Roger Chapman
2413	The Weather Girls
2414	Fun Fun
2415	Roman Holliday
2416	S.O.S. Band
2417	Earth Wind + Fire
2418	Klique
2419	PIL
2420	Tina Turner
2421	Eartha Kitt
2422	What Fun!
2423	Dennie Christian & Roy Black
2424	Frank Stallone
2425	The Flying Pickets
2426	Tim Finn
2427	Kadanz
2428	V.O.F. De Kunst
2429	Brood en Vrienten
2430	Master Genius
2431	Intaferon
2432	Tom Robinson
2433	China Crisis
2434	Shakin' Stevens & Bonnie Tyler
2435	Frankie Goes To Hollywood
2436	Masquerade
2437	MDMC : Modern Dancable Music Company
2438	Benatar
2439	Bandolero
2440	Nino De Angelo
2441	Clint Eastwood & General Saint
2442	Snowy White
2443	José & Ron Brandsteder
2444	Rockwell
2445	Eddy and The Soulband
2446	Elbow Bones and The Racketeers
2447	Cyndi Lauper
2448	Matthew Wilder
2449	Video
2450	James Ingram with Michael McDonald
2451	Fiction Factory
2452	Riccardo Cocciante
2453	Nik Kershaw
2454	INXS
2455	Madonna
2456	Bette Midler
2457	Matt Bianco
2458	Wang Chung
2459	Talk Talk
2460	The Deep River Quartet
2461	The Olympic Orchestra
2462	This Mortal Coil
2463	Danny De Munk
2464	Julio Iglesias & Willie Nelson
2465	The Special AKA
2466	Break Machine
2467	Marsha Raven featuring: London Big Ben
2468	Jerney Kaagman
2469	Shannon
2470	The The
2471	The Style Council
2472	Depeche Mode
2473	Thomas Dolby
2474	Juliane Werding
2475	Diethelm/Famulari
2476	Roger Waters
2477	Roberto Jacketti and The Scooters
2478	Howard Jones
2479	Alphaville
2480	Orchestral Manœuvres In The Dark
2481	Band Of Gold
2482	Herman Brood & The Wild Romance
2483	Herrey's
2484	Bob Marley and The Wailers
2485	Phil Fearon and Galaxy
2486	Dayton
2487	The Star Sisters
2488	Human League
2489	Fox The Fox
2490	Blancmange
2491	Rufus & Chaka Khan
2492	Laura Branigan
2493	Alice & Battiato
2494	Womack & Womack
2495	Jacksons - Lead Vocals By Michael Jackson and Mick Jagger
2496	Willie Nelson
2497	Mike Oldfield - Vocals: Maggie Reilly
2498	O'chi Brown
2499	Lodewyck Van Avezaath
2500	Julio Iglesias & Diana Ross
2501	Scritti Politti
2502	Bonnie & José
2503	Everything But The Girl
2504	Mai Tai
2505	Ollie and Jerry
2506	Hugh Masekela
2507	Marsha Raven
2508	Jocelyn Brown
2509	Bronski Beat
2510	Linda Lewis
2511	Billy Idol
2512	John Spencer en Lyda
2513	J. Blackfoot
2514	Nik-Kershaw
2515	Marilyn
2516	Sheila E.
2517	Evelyn Thomas
2518	One Two
2519	Sade
2520	Ray Parker Jr.
2521	Alison Moyet
2522	Ruud Gullit
2523	A Flock Of Seagulls
2524	George Michael
2525	Jacksons
2526	P. Lion
2527	Miami Sound Machine
2528	K Ram
2529	Roberto Jacketti & The Scooters
2530	UB 40
2531	Apollonia 6
2532	Chaka Khan
2533	Limahl
2534	Prince and The Revolution
2535	Malcolm McLaren
2536	Video Kids
2537	Curtie and The Boombox
2538	Freddie Mercury
2539	The Blue Nile
2540	Jermaine Jackson & Pia Zadora
2541	Giorgio Moroder with Philip Oakey
2542	De Toendra's
2543	Meadow
2544	Sheryl Lee Ralph
2545	Koos Alberts
2546	Julian Lennon
2547	Jim Diamond
2548	Roger Hodgson
2549	Sandy Marton
2550	Band Aid
2551	Annie Schilder & Koor Kinderen Voor Kinderen & Het Goede Doel
2552	Jantje Koopmans en Zijn Band
2553	ZZ Top
2554	Philip Bailey - Duet with Phil Collins
2555	Paul McCartney and The Frog Chorus
2556	Lloyd Cole and The Commotions
2557	Ashford & Simpson
2558	Murray Head
2559	The Limit
2560	Tears For Fears
2561	The Honeydrippers
2562	The Kane Gang
2563	The Time
2564	Dazz Band
2565	Elaine Paige and Barbara Dickson
2566	David Bowie/Pat Metheny Group
2567	Frans Peters en Het Sterrenteam
2568	Don Henley
2569	De Deurzakkers
2570	Gigantjes
2571	Modern Talking
2572	King
2573	Strawberry Switchblade
2574	Killing Joke
2575	Anny Schilder
2576	John Fogerty
2577	Pia Zadora
2578	The Power Station
2579	Dead Or Alive
2580	Narada Michael Walden (Duet with Patti Austin)
2581	Dennie Christian & Mieke
2582	USA For Africa
2583	Opus
2584	Whitney Houston
2585	Audrey Landers & Camilo Sesto
2586	Go West
2587	DeBarge
2588	Novo Band
2589	Morris Day & The Time
2590	Bronski Beat & Marc Almond
2591	Jenny Burton
2592	Philip Bailey
2593	David Grant & Jaki Graham
2594	Jolley & Swain
2595	Bryan Adams
2596	Loose Ends
2597	Mary Jane Girls
2598	Stephen Tintin Duffy
2599	Bobbysocks!
2600	Paul Hardcastle
2601	Gerard Joling
2602	Steve Arrington
2603	Rick Springfield
2604	RAH Band
2605	Silver Pozzoli
2606	Glenda Peters
2607	Trafassi
2608	The Cool Notes
2609	Steve Allen
2610	Glenn Frey
2611	Propaganda
2612	Jimmy Nail
2613	Harold Faltermeyer
2614	Sting
2615	Scritti Politti with Ranking Ann
2616	Marillion
2617	Dennis De Young
2618	Georgie Davis
2619	Fine Young Cannibals
2620	Five Star
2621	Baltimora
2622	One Way
2623	BB & Q Band
2624	Aretha
2625	UB40 - Guest Vocals By Chrissie Hynde
2626	Mijnheer Kaktus
2627	René and Angela
2628	Ten Sharp
2629	Amazulu
2630	Gary Moore & Phil Lynott
2631	Freddie Jackson
2632	Zinno
2633	Simply Red
2634	David Bowie & Mick Jagger
2635	Andre Van Duin/ Simon Naaigaren
2636	Ivan
2637	Mainframe
2638	Huey Lewis and The News
2639	Bad Boys Blue
2640	Princess
2641	5 Star
2642	Sandra
2643	John Parr
2644	Latin Quarter
2645	9.9
2646	Ready For The World
2647	L-Vira
2648	Boom Boom Mancini
2649	Midge Ure
2650	Henny Huisman en Soundmixers Voor Zonnebloem
2651	Mirage
2652	Colonel Abrams
2653	Jennifer Rush
2654	Eurythmics and Aretha Franklin
2655	A-Ha
2656	New Jersey Mass Choir
2657	Dionne & Friends featuring Elton John, Gladys Knight and Stevie Wonder
2658	Arcadia
2659	Bryan Adams with Tina Turner
2660	Tramaine
2661	Artists United Against Apartheid
2662	Total Contrast
2663	The III°
2664	De Vrolijke Vagebonden
2665	Feargal Sharkey
2666	Pete Townshend
2667	Far Corporation
2668	Starship
2669	Gino Vannelli
2670	Mr. Mister
2671	Doug E. Fresh & The Get Fresh Crew
2672	Clarence Clemons and Jackson Browne
2673	Pet Shop Boys
2674	Alisha
2675	Lee Towers & Anita Meyer
2676	Brilliant
2677	Drum Theatre
2678	Jan Hammer
2679	The Waterboys
2680	Moses
2681	Sophia George
2682	Maarten Peters
2683	Anya
2684	Isley Jasper Isley
2685	Ruby Turner with Jonathan Butler
2686	Teddy Pendergrass
2687	Andrea
2688	Cock Robin
2689	Full Force
2690	Erste Allgemeine Verunsicherung
2691	Bangles
2692	Frank Ashton
2693	Whitney
2694	Ken Laszlo
2695	Tommies
2696	Erik Mesie
2697	Frank Duval & Kalina Maloyer
2698	Whistle
2699	Sheila E
2700	FYC : Fine Young Cannibals
2701	Jantje Koopmans
2702	Lori Spee & Gary Brooker
2703	Comic Relief presents: Cliff Richard and The Young Ones featuring: Hank Marvin
2704	Nicole McCloud
2705	Frank Affolter
2706	Bruce & Bongo
2707	Gemini
2708	The Blow Monkeys
2709	Centerfold
2710	Frizzle Sizzle
2711	Sigue Sigue Sputnik
2712	Sam Cooke
2713	The Outfield
2714	Hear 'n Aid
2715	Kissing The Pink
2716	Tippa Irie
2717	Millie Scott
2718	Hipsway
2719	Wax ((1986))
2720	René Shuman
2721	Janet Jackson
2722	Sandra Kim
2723	SOS Band
2724	Flip
2725	Patti La Belle and Michael McDonald
2726	Jermaine Stewart
2727	Samantha Fox
2728	Satisfy
2729	I've Got The Bullets
2730	Voices Of America
2731	Chris Norman
2732	Jaki Graham
2733	E.G. Daily
2734	Münchener Freiheit
2735	Stephanie
2736	Owen Paul
2737	M.C. Miker "G" & Deejay Sven
2738	Solomon Burke
2739	Matia Bazar
2740	Nu Shooz
2741	Topper Headon
2742	El DeBarge
2743	Michael McDonald
2744	The Housemartins
2745	A-nita ((Heilker))
2746	Sly Fox
2747	King MC featuring: Screamin "K"
2748	Smiths
2749	Marilyn Martin
2750	Chris De Burgh
2751	The Art Of Noise with Max Headroom
2752	Daryl Hall
2753	Europe
2754	Pasadena Dream Band
2755	Bruce Hornsby and The Range
2756	Boris Gardner
2757	Fancy ((DEU))
2758	Haagse Harry en Hollandscheveldse Hendrik
2759	Peter Cetera
2760	Hammond and West with The Junior Choir Of The British School
2761	Carmel
2762	Hollywood Beyond
2763	Run DMC
2764	Stan Ridgway
2765	Gwen Guthrie
2766	Berlin
2767	Corry en Koos Alberts
2768	Don Johnson
2769	Communards with Sarah Jane Morris
2770	Cameo
2771	Engelbert
2772	Iron Maiden
2773	Farley 'Jackmaster' Funk & Jessie Saunders
2774	In Tua Nua
2775	Nat Augustin
2776	Timex Social Club
2777	Duran
2778	Bon Jovi
2779	Cutting Crew
2780	Elvis Costello and The Attractions
2781	Bruce Springsteen & The E Street Band
2782	Peter Gabriel & Kate Bush
2783	Bob Geldof
2784	Henny Huisman
2785	Andre Hazes
2786	Mel & Kim
2787	Nick Kamen
2788	The New London Chorale featuring: Vicki Brown
2789	Zangeres Zonder Naam & Normaal
2790	Robbie Nevil
2791	Koto
2792	Debbie Harry
2793	Red Box
2794	Swing Out Sister
2795	Communards
2796	Erasure
2797	Gregory Abbott
2798	Richenel
2799	Micaela
2800	Jackie Wilson
2801	Nadieh
2802	Oran "Juice" Jones
2803	Lili & Sussie
2804	Aretha Franklin & George Michael
2805	Pepsi & Shirlie
2806	Ome Joop/ André Van Duin
2807	John Farnham
2808	Vesta
2809	Fatal Flowers
2810	Kool Moe Dee
2811	Gary Moore
2812	J.M. Silk featuring Steve "Silk" Hurley
2813	Scorpions ((DEU))
2814	Midnight Star
2815	Off
2816	Curiosity Killed The Cat
2817	Boy George
2818	Ben E King
2819	Billy Vera & The Beaters
2820	The Cult
2821	Beastie Boys
2822	The Ward Brothers
2823	The Communards
2824	Ferry Aid
2825	Club Nouveau
2826	The Art Of Noise
2827	Manke Nelis
2828	Klymaxx
2829	Jody Watley
2830	The Boxx
2831	Philip Lynott
2832	Maarten Peters & The Dream
2833	Mixed Emotions
2834	Breakfast Club
2835	Circus Custers
2836	Nancy Boyd & The Cappello's
2837	Crowded House
2838	Terence Trent D'Arby
2839	World Party
2840	Lou Gramm
2841	Spagna
2842	Living In A Box
2843	David Ray
2844	Viktor Lazlo
2845	Dutch Artists Sing For Mozambique
2846	Chris Isaak
2847	Judy:Boucher
2848	Wind
2849	MC Miker "G"
2850	Herb Alpert - Lead & Background Vocals By Janet Jackson & Lisa Keith
2851	Little Steven
2852	Paolo Conte
2853	Suzanne Vega
2854	Tozzi - Raff
2855	Donna Allen
2856	Johnny Hates Jazz
2857	Tony Esposito
2858	Corry & Koos
2859	Robert Cray
2860	Lisa Lisa and Cult Jam
2861	The Firm
2862	De Dijk
2863	Francesco Napoli
2864	Alexander O'Neal
2865	Gloria Estefan and Miami Sound Machine
2866	Los Lobos
2867	Desireless
2868	Bruce Willis
2869	Elli Medeiros
2870	Frank Ashton & Mariska Van Kolck
2871	De Duinstappers
2872	Atlantic Starr
2873	Yello & Shirley Bassey
2874	Boogie Box High
2875	Dennis Edwards featuring Siedah Garrett
2876	Eric Clapton with Tina Turner
2877	Stock Aitken Waterman
2878	Carol'in
2879	Kenny G
2880	Pet Shop Boys with Dusty Springfield
2881	Say When!
2882	Freddie McGregor
2883	Sabrina
2884	Def Leppard
2885	Will Powers
2886	Black
2887	William Pitt
2888	Rick Astley
2889	Wendy and Lisa
2890	Vanessa Paradis
2891	Fat Boys and The Beach Boys
2892	Colinda
2893	T'Pau
2894	The Smiths
2895	M|A|R|R|S
2896	The Robert Cray Band
2897	L.L. Cool J / LL Cool J
2898	John Cougar Mellencamp
2899	Jack E Makossa
2900	Rick and Lisa
2901	Sinitta
2902	Then Jerico
2903	Climie Fisher
2904	Whitesnake
2905	Abigail Mead
2906	Was (Not Was)
2907	Jellybean featuring Steven Dante
2908	Dan Hill
2909	LeVert
2910	Freddie Mercury & Montserrat Caballé
2911	Eric B. & Rakim
2912	Bill Medley & Jennifer Warnes
2913	Sinéad O'Connor
2914	Shanice Wilson
2915	Dalbello
2916	The V-Boys
2917	Guesch Patti
2918	Maxi Priest
2919	Belinda Carlisle
2920	Alf
2921	Bertus Staigerpaip
2922	The Christians
2923	The Proclaimers
2924	The Cookie Crew
2925	Wally Jump Jnr. & The Criminal Element
2926	Krush
2927	Tiffany ((USA))
2928	Wet Wet Wet
2929	Normaal en De Glanerbrugger Muzikanten
2930	Won Ton Ton
2931	Jellybean
2932	Barry Hughes
2933	Roger
2934	Pebbles ((1988))
2935	Bros
2936	Joyce Sims
2937	The Hooters
2938	Harko + Pao
2939	2 Men A Drum Machine & A Trumpet
2940	Tony Peroni & His All Stars
2941	Taylor Dayne
2942	Alexander O'Neal featuring Cherrelle
2943	Afrika Bambaataa and Family featuring UB40
2944	René Froger
2945	The Beatmasters featuring The Cookie Crew
2946	Kylie Minogue
2947	Spoonie Gee
2948	Robbie Robertson
2949	Bomb The Bass
2950	Zucchero Sugar Fornaciari
2951	Grant & Forsyth
2952	Freiheit
2953	Patrick Swayze (featuring Wendy Fraser)
2954	B.V.S.M.P
2955	Debbie Gibson
2956	Barry Manilow with Kid Creole and The Coconuts
2957	Tina
2958	Midnight Oil
2959	Loïs Lane
2960	Aswad
2961	Robert Strating
2962	Selena
2963	Mory Kante
2964	Yann Andersen
2965	Coldcut
2966	The Mission
2967	Taja Sevelle
2968	Ellert
2969	The Wee Papa Girl Rappers
2970	Glenn Medeiros
2971	Ziggy Marley and The Melody Makers
2972	Michael Jackson with The Jackson 5
2973	Gipsy Kings
2974	Renée De Haan
2975	Los Reyes
2976	S-Express
2977	Dale
2978	Narada
2979	Michael Jackson and Stevie Wonder
2980	C.C.C.P.
2981	Will Downing
2982	Bruce Hornsby & The Range
2983	Georgio
2984	Tracy Chapman
2985	Fairground Attraction
2986	Ofra Haza
2987	Eros Ramazzotti
2988	Julio Iglesias featuring Stevie Wonder
2989	Revelation Time - Special Guest: Ruud Gullit
2990	Salt-N-Pepa
2991	Tatjana
2992	Mica Paris
2993	Aha
2994	Dennis Jones
2995	The Contours
2996	UB40 with Chrissie Hynde
2997	L.A. Mix
2998	The Timelords
2999	André Hazes en Het Nederlands Elftal
3000	Fat Boys with Stupid Def Vocals By Chubby Checker
3001	Scritti Politti + Miles Davis
3002	The Four Seasons featuring Frankie Valli
3003	De Hollanders
3004	Holland ((1988))
3005	Hothouse Flowers
3006	Toni Childs
3007	The Pasadenas
3008	Tolga Flim Flam Balkan
3009	Londonbeat
3010	James Brown with Full Force
3011	Vanessa Williams
3012	Sam Brown
3013	S'Express
3014	Los Fieras
3015	Rick James featuring Roxanne Shante
3016	The Wee Papa Girl Rappers featuring 2 Men and A Drum Machine
3017	Transvision Vamp
3018	Salt-N-Pepa featuring E.U.
3019	Zinatra
3020	Milli Vanilli
3021	Yazz and The Plastic Population
3022	Mac Band featuring The McCampbell Brothers
3023	Bill Medley
3024	Funhouse
3025	Ellis Beggs & Howard
3026	Johnny Kemp
3027	The Pogues
3028	Guns N Roses / Guns N' Roses
3029	Coldcut featuring Junior Reid and The Ahead Of Our Time Orchestra
3030	Duranduran
3031	Brother Beyond
3032	Bobby McFerrin
3033	Mark Anthony
3034	Marc Almond
3035	Lyn Collins
3036	Martine Bijl, Simone Kleinsma, Robert Paul & Robert Long
3037	Muddy Waters
3038	Inner City
3039	Yazz
3040	The Art Of Noise featuring Tom Jones
3041	Herbert Grönemeyer
3042	Four Tops
3043	Enya
3044	Barbra Streisand and Don Johnson
3045	Hithouse
3046	Sample Syndicate
3047	Traveling Wilburys
3048	Tanita Tikaram
3049	Johnny Camaro
3050	Annie Lennox & Al Green
3051	Kraze
3052	Soulsister
3053	Robin Beck
3054	The Real Roxanne
3055	Capaldi
3056	Confetti's
3057	Tina Turner - Duet with David Bowie
3058	Artists For Ronald McDonald House/ Artiesten Voor Het Ronald McDonald Huis
3059	Rory Block
3060	Kylie and Jason
3061	Edelweiss
3062	Bomb The Bass featuring Maureen
3063	Cissy & Whitney Houston
3064	Neneh Cherry
3065	Aerosmith
3066	Breathe
3067	Mc Miker G & DJ Sven starring: Mc Miker G
3068	Harry Belafonte featuring Jennifer Warnes
3069	Freiheit with The London Symphony Orchestra
3070	Humanoid
3071	Holly Johnson
3072	Barbarella
3073	Bart Peeters & De Radio's
3074	Will To Power
3075	Glenn Medeiros & Ria
3076	One 2 Many
3077	Tone Lōc
3078	Bobby Brown
3079	Poison
3080	M1ke + The MeChaN1C5
3081	Adeva
3082	Countdown All Star Band
3083	The Judds
3084	Roachford
3085	René Froger & Het Goede Doel
3086	Paula Abdul
3087	Rob Base & D.J. E-Z Rock
3088	Dr Robert (From The Blow Monkeys) & Kym Mazelle
3089	Wendy & Lisa
3090	Tina Turner & Robert Cray
3091	André Van Duin presenteert: Jaap Aap en De Apen
3092	The Reynolds Girls
3093	Bananarama & Lananeeneenoonoo
3094	John Hiatt
3095	Jan Ten Hoopen
3096	Roxette
3097	Monie Love
3098	Ten City
3099	Jason Donovan
3100	Debbie D
3101	Philip Bailey/Little Richard
3102	U2 with B.B. King
3103	Guns N' Roses
3104	Alyson Williams
3105	Patty and Shift
3106	Kon Kan
3107	Soul II Soul
3108	De La Soul
3109	Rob De Nijs & Martine
3110	Clive Griffin
3111	FYC
3112	Deon Estus
3113	Justine
3114	Toni Scott
3115	Rocco & The Carnations
3116	David Hasselhoff
3117	Paco
3118	The Christians, Holly Johnson, Paul McCartney, Gerry Marsden & Stock Aitken Waterman
3119	Peter Koelewijn en Miker-G & DJ Sven
3120	Gladys Knight
3121	Zeon Jones
3122	Joyce Fenderella Irby & Special Guest: Doug E. Fresh
3123	Melissa Etheridge
3124	Edie Brickell & New Bohemians
3125	Gloria Estefan
3126	Surinam All Stars
3127	Double Trouble & The Rebel MC
3128	Jody Watley with Eric B. & Rakim
3129	Malcolm McLaren and The Bootzilla Orchestra
3130	Justian & Mandy
3131	Eric and The Good Good Feeling
3132	New Kids On The Block
3133	Grandmaster Chicken & D.J. Duck
3134	The Beautiful South
3135	Margaret Singana
3136	Tambourine
3137	Heavy D & The Boyz
3138	Orchestre De Paris - Daniel Barenboim
3139	Buster Poindexter and His Banshees Of Blue
3140	Richard Marx
3141	Bobby Bland
3142	Dance Classics
3143	Jive Bunny and The Mastermixers
3144	Redhead Kingpin and The F.B.I.
3145	Public Enemy
3146	Lil Louis
3147	Martika
3148	Sonia
3149	Kaoma
3150	The Beatmasters featuring Betty Boo/ The Beatmasters
3151	Technotronic featuring Felly
3152	Lisa Marie with Malcolm McLaren & The Bootzilla Orchestra
3153	The Sugarhill Gang
3154	Joe Smooth
3155	Liza Minnelli
3156	Sydney Youngblood
3157	Black Box
3158	Kiss AMC
3159	Big Fun
3160	Starlight
3161	Raúl Orellana
3162	Randy Crawford featuring Eric Clapton and David Sanborn
3163	Lou Rawls (Duet with Dianne Reeves)
3164	Poco
3165	Rebel MC & Double Trouble
3166	David A. Stewart and featuring Candy Dulfer
3167	Exposé
3168	Young Mc
3169	Prince with Sheena Easton
3170	Neville Brothers
3171	Lenny Kravitz
3172	Nits
3173	Lisa Stansfield
3174	Living Colour
3175	Ruth Joy
3176	Mr. Lee
3177	Arthur Baker and The Backbeat Disciples
3178	Linda Ronstadt featuring Aaron Neville
3179	Petra & Co
3180	Jimmy Somerville featuring June Miles Kingston
3181	The B-52's
3182	Dimitri Van Toren & Flairck
3183	Grayson Hugh
3184	Cees Tol & Thomas Tol
3185	Rob 'n' Raz featuring Leila K
3186	Band Aid II
3187	The 2 Live Crew
3188	Fast Eddie featuring Sundance
3189	Tony Scott
3190	2 In A Room
3191	Texas
3192	M.C. Miker "G"
3193	Technotronic
3194	Van Alles Wè m.m.v. C.V. De Loeiers
3195	The Stone Roses
3196	Twenty 4 Seven feat. MC FixxIt
3197	Mano Negra
3198	Sus-5
3199	Hi Tek 3 featuring Ya Kid K
3200	Clouseau
3201	Mantronix
3202	Latino Party
3203	Quireboys
3204	Michael Bolton
3205	John Lee Hooker featuring Carlos Santana & The Santana Band
3206	Skipper Wise
3207	49ers
3208	D Mob
3209	Bingo! featuring: Serge Gobin
3210	Snap!
3211	FPI Project featuring Sharon Dee Clarke
3212	Beats International
3213	Sybil
3214	Guru Josh
3215	Lonnie Gordon
3216	Gary Moore featuring Albert King
3217	White Lion
3218	Technotronic featuring MC Eric
3219	Jungle Brothers
3220	Alannah Myles
3221	Rebel MC
3222	De Vrijbuiters
3223	The Brits 1990
3224	MC B. featuring Daisy Dee
3225	Quincy Jones featuring Al B. Sure!, James Ingram, El DeBarge & Barry White
3226	Plaza
3227	Black Kiss featuring Cherita
3228	De Kreuners
3229	J.T. and The Big Family
3230	Angela & The Rude
3231	Primal Scream
3232	Innocence
3233	Het Nederlands Elftal & Ron Brandsteder en De Havenzangers
3234	Vaya Con Dios
3235	Luciano Pavarotti
3236	Wilson Phillips
3237	Toto Cutugno
3238	Bonnie Raitt
3239	Fish
3240	Candy Dulfer
3241	Marco Borsato
3242	The Family Stand
3243	Rene Froger
3244	The Chimes
3245	Adventures Of Stevie V
3246	King Bee
3247	Mecano
3248	Kylie
3249	D-Shake
3250	John Lee Hooker with Bonnie Raitt
3251	Quincy Jones featuring Tevin Campbell
3252	Johnny Gill
3253	Oleta Adams
3254	Mantronix featuring Wondress
3255	Corry Konings
3256	Adamski
3257	Glenn Medeiros featuring Bobby Brown
3258	B.B. Queen
3259	Mildred Douglas
3260	MC Hammer
3261	Was Not Was
3262	Buffalo Bob and The Rinkelstars
3263	Icy D. & Doc Daze
3264	Chad Jackson
3265	Tom Petty
3266	Devo
3267	Mariah Carey
3268	Craig McLachlan and Check 1-2
3269	En Vogue
3270	Zouk Machine
3271	Kid Frost
3272	Wee Papa Girl Rappers
3273	DNA featuring Suzanne Vega
3274	Jon Bon Jovi
3275	Chocolate
3276	Mystic
3277	Ben Liebrand featuring Tony Scott
3278	Chico et Roberta
3279	M.C.Sar & The Real McCoy
3280	Matthias Reim
3281	Beverley Craven
3282	Lorca
3283	Dave Stewart and The Spiritual Cowboys
3284	Caron Wheeler
3285	Ice MC
3286	Charles D. Lewis
3287	Luke featuring The 2 Live Crew
3288	Bell Biv Devoe
3289	Pierre Van Dam
3290	Hi Power
3291	Deee-Lite
3292	Dream Warriors
3293	KLF
3294	Maria McKee
3295	Brigitte Kaandorp en Herman Finkers
3296	Hessel
3297	Concrete Blonde
3298	Betty Boo
3299	Culture Beat featuring Lana E. and Jay Supreme
3300	Nigel Kennedy
3301	Monie Love featuring True Image
3302	Vader Abraham en De Smurfen
3303	Robert Palmer and UB40
3304	Rod Stewart & Tina Turner
3305	Enigma
3306	M.C.Sar & The Real McCoy feat. Sunday
3307	Tröckener Kecks
3308	Vanilla Ice
3309	EMF
3310	Kim Appleby
3311	Hanny
3312	Jimmy Somerville
3313	Kenny & Dolly
3314	Malcolm McLaren presents The World Famous Supreme Team Show
3315	The Vaughan Brothers
3316	Candyman
3317	Julee Cruise
3318	Dimples D
3319	Jody Singers
3320	Twenty 4 Seven featuring Capt. Hollywood
3321	Something Happens
3322	The Farm
3323	Guy
3324	C&C Music Factory (featuring Freedom Williams)
3325	Joey B. Ellis and Tynetta Hare
3326	Seal
3327	Hans Versnel & De Meestermixers
3328	2 Brothers On The 4th Floor & Da Smooth Baron MC
3329	Raymond v/h Groenewoud
3330	Van Alles Wè (Danny en Wim)
3331	Peace Choir
3332	The KLF
3333	Stevie B.
3334	A Tribe Called Quest
3335	M.C. Hammer
3336	Nomad featuring Mc Mikee Freedom
3337	Rumba Tres
3338	The Simpsons
3339	Lisa Boray & Louis De Vries
3340	Buster Fonteijn
3341	Papa San
3342	Celine Dion
3343	Stef Bos
3344	Susanna Hoffs
