,song_id,name_song,listOfNames_song,artist_id,name_artist,listOfNames_artist,artistnames,trackName,trackID,albumID,artistIDs,explicit,popularity
550,550,Puppet On A String,['Puppet On A String'],15,Sandie Shaw,['Sandie Shaw'],['Sandie Shaw'],Puppet on a String - 2004 Remastered Version,spotify:track:0Dt4JW2Yi5HnROfTZSmlDr,spotify:album:4KMbiITvYYALJYZZtFLAnU,['spotify:artist:5uxkcHbgyNbyzq1nyChvCa'],False,41.0
551,551,I Sat And Thought And Wondered Why,['I Sat And Thought And Wondered Why'],294,Wally Tax,"['Wally Tax', 'Wally Ta']",[None],,,,[None],,
552,552,Onder Ons,['Onder Ons'],134,Boudewijn De Groot,['Boudewijn De Groot'],['Boudewijn de Groot'],Onder Ons,spotify:track:0BgkEyLu0tI624q7cESWDt,spotify:album:5bPH5FC8gRqCsVSgoUm5lD,['spotify:artist:3h6rezLYXc5QU08SCKZtyO'],False,23.0
553,553,Vive L'amour,"[""Vive L'amour""]",261,The Cats,['The Cats'],['The Cats'],Vive L'Amour,spotify:track:1D8Il4jp4Ix8cmzuIfxKZ1,spotify:album:2WzTHiD6SLzcjHJeGVoxBn,['spotify:artist:4mplweFSgMgpH03ruEMEMv'],False,19.0
554,554,World Of Birds,['World Of Birds'],166,Q65,['Q65'],"[""Q'65""]",World Of Birds,spotify:track:6WPFeu1G6E7gcBe1VMzfDN,spotify:album:5FqrWJugflTM5YyjrkhRr4,['spotify:artist:2gaNCDWEC4FeANd9uJKelZ'],False,11.0
555,555,Ha! Ha! Said The Clown,['Ha! Ha! Said The Clown'],30,Manfred Mann,['Manfred Mann'],['Manfred Mann'],Ha! Ha! Said The Clown - Mono Version,spotify:track:2FjEFmHtSjl4hDjGuFQl3j,spotify:album:6EczwEsh1YJoFmiK4ERLSh,['spotify:artist:5670CyWrIOA7702gNjsGMZ'],False,43.0
556,556,Speel 't Spel,"[""Speel 't Spel""]",295,Thérèse Steinmetz,['Thérèse Steinmetz'],['Therese Steinmetz'],Speel 't Spel,spotify:track:2aCrxuF2U4XSCZJSavbeLD,spotify:album:5v4ZgunI2ScuGPuTOv90xK,['spotify:artist:0CTRoeQtuefzMYJLnnXAnB'],False,7.0
557,557,You Got What It Takes,['You Got What It Takes'],296,Dave Clark 5,['Dave Clark 5'],[None],,,,[None],,
558,558,Mr. Pleasant,['Mr. Pleasant'],204,Kinks,['Kinks'],['The Kinks'],Mr. Pleasant,spotify:track:0N7907aCQzqSYOiCkGpuAq,spotify:album:4MX4LC8Cqur4D5OPEYjV6J,['spotify:artist:1SQRv42e4PjEYfPhS0Tk9E'],False,26.0
559,559,The Happening,['The Happening'],297,The Supremes / Diana Ross and The Supremes,"['The Supremes ', ' Diana Ross and The Supremes']",['The Supremes'],The Happening - Album Version (Stereo),spotify:track:3AGxKPma0CJXAhniK0ZQUR,spotify:album:1UzB92nXoERL1yoTjiJ9SU,['spotify:artist:57bUPid8xztkieZfS7OlEV'],False,38.0
560,560,Op Een Mooie Pinksterdag,['Op Een Mooie Pinksterdag'],298,André Van Den Heuvel & Leen Jongewaard,"['André Van Den Heuvel & Leen Jongewaard', 'André Van Den Heuvel ', ' Leen Jongewaard', 'André Van D', ' Heuvel & Le']","['Andre Van Den Heuvel', 'Leen Jongewaard']",Op Een Mooie Pinksterdag,spotify:track:7JQszt5pkJe43vlr0MUtLJ,spotify:album:39BzI7vL8N9czgVxsstZO3,"['spotify:artist:761xE3Wn7hz2BXKeKxccx2', 'spotify:artist:4vXx2olYpSrm2B1jLm4p10']",False,22.0
561,561,I'm Gonna Get Me A Gun,"[""I'm Gonna Get Me A Gun""]",252,Cat Stevens,['Cat Stevens'],['Yusuf / Cat Stevens'],I'm Gonna Get Me A Gun,spotify:track:5IkYn9ylztvdjXgAsUgEcf,spotify:album:3Wwo7DmcKaA0Jl55P6uCNW,['spotify:artist:08F3Y3SctIlsOEmKd6dnH8'],False,17.0
562,562,Purple Haze,['Purple Haze'],299,Jimi Hendrix Experience,"['Jimi Hendrix Experience', 'Jimi Hendri']",['Jimi Hendrix'],Purple Haze,spotify:track:0wJoRiX5K5BxlqZTolB2LD,spotify:album:7rSZXXHHvIhF4yUFdaOCy9,['spotify:artist:776Uo845nYHJpNaStv1Ds4'],False,69.0
563,563,Funny Familiar Forgotten Feelings,['Funny Familiar Forgotten Feelings'],73,Tom Jones,['Tom Jones'],['Tom Jones'],Funny Familiar Forgotten Feelings,spotify:track:1uiMr3xXF5lXqHKJpYHBsr,spotify:album:2P5Ig5LyuN4OP9XyUL2z50,['spotify:artist:1T0wRBO0CK0vK8ouUMqEl5'],False,31.0
564,564,Take Her Home,['Take Her Home'],300,Ro-d-Ys,"['Ro-d-Ys', 'Ro']",['Ro-d-ys'],Take Her Home,spotify:track:77bCb7G3axOx5k8mmyzN5c,spotify:album:2EWnWzjrugnL2L3REaTD3y,['spotify:artist:4kIbNfu1UY2aKhD0Mkeci1'],False,14.0
565,565,A Certain Misunderstanding,['A Certain Misunderstanding'],248,David Garrick,['David Garrick'],['David Garrick'],A Certain Misunderstanding,spotify:track:7y7zIyd10ev1BYQ7eiaK7s,spotify:album:25HxQZKUNJeYSwQriCSJK7,['spotify:artist:14XL0D5mFG7yvGTVYrVXv5'],False,5.0
566,566,I Can Hear The Grass Grow,['I Can Hear The Grass Grow'],271,The Move,['The Move'],['The Move'],I Can Hear The Grass Grow - Mono,spotify:track:2qSdnKMHkofKh5gcpYURvZ,spotify:album:2LZQxFOH7CnKAmZGbmcfvA,['spotify:artist:2BLpGstUHxDc6vHfBEiaXm'],False,26.0
567,567,What Is Soul,['What Is Soul'],301,Rob Hoeke Rhythm & Blues Group,['Rob Hoeke Rhythm & Blues Group'],['Rob Hoeke Rhythm & Blues Group'],What Is Soul?,spotify:track:7qrKkMZ7Yl7G3BD0L0J4cx,spotify:album:4bz5waLmQVtiU89nayWt1z,['spotify:artist:53U5Zivd4Oivjx01mODId4'],False,2.0
568,568,Peace And Privacy,['Peace And Privacy'],257,The Shoes,['The Shoes'],['The Shoes'],Peace And Privacy,spotify:track:7iliFgtn7hcSX0xt2mUUTp,spotify:album:694j2wkf0sTgn0Td9I8rIr,['spotify:artist:74pPKeF5VzBlZwU54xsD5I'],False,2.0
569,569,Sweet Soul Music,['Sweet Soul Music'],302,Arthur Conley,['Arthur Conley'],['Arthur Conley'],Sweet Soul Music - Single/LP Version,spotify:track:0pvA063uNyGQFp7DNtmk0P,spotify:album:6dYQhuDC49jXh7YvTtb0oT,['spotify:artist:10TSIJnyUcowWhpjj59gHB'],False,55.0
570,570,Pictures Of Lily,['Pictures Of Lily'],98,The Who,['The Who'],['The Who'],Pictures Of Lily,spotify:track:0SLQZA8aZwUbtRABtyg4dy,spotify:album:6zLAIhphn9O7kTacpPGU9b,['spotify:artist:67ea9eGLXYMsO2eYQRui3w'],False,31.0
571,571,Western Union,['Western Union'],303,Searchers / The Five Americans,"['Searchers ', ' The Five Americans']",['The Searchers'],Western Union,spotify:track:4YG6J6RBNlF66BV5HLv03t,spotify:album:7KBVP5qrxpkgQqdi3LBRTO,['spotify:artist:4QmkLL9JOqM9dusHS1Hghe'],False,16.0
572,572,Summer Is Here,['Summer Is Here'],196,Outsiders,['Outsiders'],['The Outsiders'],Summer Is Here,spotify:track:3no3GPedEaxhUUtFqm4OZz,spotify:album:0yU3RDsvuuY2rtfmKUxDR8,['spotify:artist:0GNQIRU9f9Zf2aQqErkDYu'],False,19.0
573,573,My Back Pages,['My Back Pages'],142,The Byrds,['The Byrds'],['The Byrds'],My Back Pages,spotify:track:1yexhSDARSLVvRCBU3wDAm,spotify:album:33puYJ2y5qANDenRmL8BS1,['spotify:artist:1PCZpxHJz7WAMF8EEq8bfc'],False,54.0
574,574,Silence Is Golden,['Silence Is Golden'],283,The Tremeloes,['The Tremeloes'],['The Tremeloes'],Silence Is Golden,spotify:track:0tY6WuVkmCth6YHl8xKrew,spotify:album:13AsNmNDRM8UvAp7XSXZBV,['spotify:artist:2VL8sLEJ6lHEwocjc1pN9w'],False,47.0
575,575,Then I Kissed Her,['Then I Kissed Her'],93,The Beach Boys,['The Beach Boys'],['The Beach Boys'],Then I Kissed Her,spotify:track:3Ez3Pk5Xe6GmocOVZ6dEks,spotify:album:13f845bYjx8MUVF2bl1uJ0,['spotify:artist:3oDbviiivRWhXwIE8hxkVV'],False,40.0
576,576,Amy,['Amy'],304,Rudy Bennett,['Rudy Bennett'],['Rudy Bennett'],Amy,spotify:track:3HSbdH02xPiYzorSiaVKvS,spotify:album:2Tn9pEtYTYHvx2BecQWpPw,['spotify:artist:4eWbKr1IBD5IfYJ28vIBQ2'],False,6.0
577,577,Beestjes...,['Beestjes...'],305,Ronnie en The Ronnies,"['Ronnie en The Ronnies', 'Ronnie ', ' The Ronnies']","['Ronnie', 'De Ronnies']",Beestjes,spotify:track:5bNlDs2IvevjBJ3MH0FluN,spotify:album:3olYePqSyCQeR2jvXwKhiD,"['spotify:artist:4T7ASdOjsGw9IwfeBt7ZjO', 'spotify:artist:4RSK0PChFYVDOyk9yHrhjC']",False,20.0
578,578,Waterloo Sunset,['Waterloo Sunset'],14,The Kinks,['The Kinks'],['The Kinks'],Waterloo Sunset - Stereo Mix,spotify:track:6i6vTovzDTGf6AQp96YwZK,spotify:album:3M3JjcA8YcJDKl0ktMOPQW,['spotify:artist:1SQRv42e4PjEYfPhS0Tk9E'],False,58.0
579,579,Seven Drunken Nights,['Seven Drunken Nights'],306,The Dubliners,['The Dubliners'],"['The Dubliners', 'Ronnie Drew']",Seven Drunken Nights,spotify:track:0HtYjI3oKVolGjAfUf3Qit,spotify:album:0LUkfcP3XT922V0uhE3SDQ,"['spotify:artist:72RvmgEg2omdlMV9aExO6a', 'spotify:artist:06Iyp8QTMuoS38jjgMYFx2']",False,42.0
580,580,New York Mining Disaster 1941,['New York Mining Disaster 1941'],307,The Bee Gees,['The Bee Gees'],['Bee Gees'],New York Mining Disaster 1941,spotify:track:55lk4McWqZvqFHBRpSwu96,spotify:album:7vuSqubgqkVA95zgz0R44a,['spotify:artist:1LZEQNv7sE11VDY3SdxQeN'],False,37.0
581,581,When I Was Young,['When I Was Young'],308,Eric Burdon & The Animals,['Eric Burdon & The Animals'],['Eric Burdon & the Animals'],When I Was Young,spotify:track:6qjuSn4LRbEF73TPnzH9ym,spotify:album:3oAKJWMt9Ol8W5vkOQrBNf,['spotify:artist:70tMW5bZT3TJUa1CWtfVkq'],False,19.0
582,582,Bottleparty,['Bottleparty'],158,Les Baroques,['Les Baroques'],[None],,,,[None],,
583,583,Everybody's Day,"[""Everybody's Day""]",309,Bojoura,['Bojoura'],['Bojoura'],Everybody's Day,spotify:track:5EN4qYJhEOjFBUOcQzQXYs,spotify:album:1itpU7Ti1rPMT4jS0q9R9t,['spotify:artist:5vl9S4M718HHnGprr1LEKa'],False,8.0
584,584,Hi Ho Silver Lining,['Hi Ho Silver Lining'],310,Jeff Beck,['Jeff Beck'],['Jeff Beck'],Hi Ho Silver Lining,spotify:track:0l6vPbNky56gut034Ye7aj,spotify:album:5HyIzVed87uFCnyMhB8vfZ,['spotify:artist:0AD4odMWVQ2wUSlgxOB5Rl'],False,41.0
585,585,There Goes My Everything,['There Goes My Everything'],273,Engelbert Humperdinck,['Engelbert Humperdinck'],['Engelbert Humperdinck'],There Goes My Everything,spotify:track:1quarqIim5PxzsUJFcmLn9,spotify:album:2iTBNF5cz6e49blj6p41D2,['spotify:artist:17XXKfRBMCWvLrqGoNkJXm'],False,36.0
586,586,Groovin',"[""Groovin'""]",311,The Young Rascals,['The Young Rascals'],['The Young Rascals'],Groovin' - Single Version,spotify:track:3c2kMiSB86tVq1J4oULmvL,spotify:album:5aQE05ji4wayN65QCZkl0U,['spotify:artist:5X3TuTi9OIsJXMGxPwTKM2'],False,52.0
587,587,Okay!,['Okay!'],312,"Dave Dee, Dozy, Beaky, Mick and Tich","['Dave Dee, Dozy, Beaky, Mick and Tich', 'Dave Dee']","['Dave Dee, Dozy, Beaky, Mick & Tich']",Okay,spotify:track:0eUzrA6zBU5nwMTqxAX07v,spotify:album:0kjuhBY6qEv4uEQiOarbRb,['spotify:artist:3tKmZgJAXrog8SnYpzWSbe'],False,17.0
588,588,A Whiter Shade Of Pale ((1967)) / A Whiter Shade Of Pale [Maxi-Single] ((1972)),"['A Whiter Shade Of Pale ((1967)) ', ' A Whiter Shade Of Pale [Maxi-Single] ((1972))', 'A Whiter Shade Of Pale ', '(1967', 'A Whiter Shade Of Pale 1967 ']",313,Procol Harum,['Procol Harum'],['Rolf Hammarlund'],Procol Harum - A Whiter Shade of Pale,spotify:track:3YnBKcGOEuAJjdBOAT48Aj,spotify:album:6NwGSVBAfDnJ9bu05LLIiQ,['spotify:artist:7gTa3g0rAXvn9X5UA9kh31'],False,1.0
589,589,The Wind Cries Mary,['The Wind Cries Mary'],299,Jimi Hendrix Experience,"['Jimi Hendrix Experience', 'Jimi Hendri']",['Jimi Hendrix'],The Wind Cries Mary,spotify:track:5H6Jp0syB5yEPk7SWYdlmk,spotify:album:7rSZXXHHvIhF4yUFdaOCy9,['spotify:artist:776Uo845nYHJpNaStv1Ds4'],False,62.0
590,590,7 Rooms Of Gloom,['7 Rooms Of Gloom'],264,The Four Tops,['The Four Tops'],['Four Tops'],7-Rooms Of Gloom - Single Version (Mono),spotify:track:29WW0o1sVzNcDYE6Clj5tV,spotify:album:7qnqelxVrzslWWM4PyOhUy,['spotify:artist:7fIvjotigTGWqjIz6EP1i4'],False,24.0
591,591,6 O'Clock,"[""6 O'Clock""]",178,The Lovin' Spoonful,"[""The Lovin' Spoonful""]","[""The Lovin' Spoonful""]",Six O'Clock - 2003 Remaster,spotify:track:1wl5GcyBRd8vuu1AURLU6z,spotify:album:2sX0wHVzgECAhv0aBTtdVn,['spotify:artist:7CCn4PFRRRZF127jtCBAUe'],False,21.0
592,592,Carrie Anne,['Carrie Anne'],95,The Hollies,['The Hollies'],['The Hollies'],Carrie Anne - 1998 Remastered Version,spotify:track:7JDSbEyUqPxlmRPyP9O86F,spotify:album:78asX5x3ABHoNNLAcQwuI2,['spotify:artist:6waa8mKu91GjzD4NlONlNJ'],False,52.0
593,593,Jij Bent Voor Mij Alleen!,['Jij Bent Voor Mij Alleen!'],287,De Heikrekels,['De Heikrekels'],['De Heikrekels'],Jij Bent Voor Mij Alleen,spotify:track:2eNAWjONbl5l4Ju1Yywvmu,spotify:album:6FDILW7wS2fySJcupx92JG,['spotify:artist:3GOkYicm1xxsurU3bGY5JR'],False,10.0
594,594,Here We Go Again,['Here We Go Again'],162,Ray Charles,['Ray Charles'],"['Ray Charles', 'Norah Jones']",Here We Go Again (with Norah Jones),spotify:track:1jKW8H81OtWvWeQG5zoxWR,spotify:album:4QpvUXLTSvZ5JfA8kOyfNk,"['spotify:artist:1eYhYunlNJlDoQhtYBvPsi', 'spotify:artist:2Kx7MNY7cI1ENniW7vT30N']",False,54.0
595,595,Respect,['Respect'],314,Aretha Franklin,['Aretha Franklin'],['Aretha Franklin'],Respect - Remastered,spotify:track:5AoTuHE5P5bvC7BBppYnja,spotify:album:1LBWNRMsbEWb17KmDD4jfD,['spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok'],False,67.0
596,596,I'll Come Runnin',"[""I'll Come Runnin'""]",7,Cliff Richard,['Cliff Richard'],['Cliff Richard'],I'll Come Runnin' - Live; 2007 Remastered Version,spotify:track:0Ua2mzWgoHcvCRfc32pnF3,spotify:album:3TeFiugzNO8p9XeiJHe7iF,['spotify:artist:2nvKpWcP8etYTq4JrRiUiy'],False,0.0
597,597,Paper Sun,['Paper Sun'],315,Traffic,['Traffic'],['Traffic'],Paper Sun - Album Version (Stereo),spotify:track:1OdRcJ90lN18PFYvwAJ1Oh,spotify:album:0KfnRSFmwMyxBOUNJtUduS,['spotify:artist:1CD77o9fbdyQFrHnUPUEsF'],False,29.0
598,598,She'd Rather Be With Me,"[""She'd Rather Be With Me""]",293,The Turtles,['The Turtles'],['The Turtles'],She'd Rather Be With Me,spotify:track:7Ko8eQ58gmHF8m3drHGUZT,spotify:album:2pMxs38Y5A0mmHrcu3twvB,['spotify:artist:2VIoWte1HPDbZ2WqHd2La7'],False,43.0
599,599,Strange Brew,['Strange Brew'],270,Cream,['Cream'],['Cream'],Strange Brew,spotify:track:0plCazD5B9XGKqJgxhgRJm,spotify:album:4SMNUQCyTvlO4vFEdXXG45,['spotify:artist:74oJ4qxwOZvX6oSsu1DGnw'],False,51.0
600,600,Gloria,['Gloria'],316,Them,['Them'],['Them'],Gloria - Stereo Version,spotify:track:5wfbkDVnNgPG4asSYvtMIC,spotify:album:7c0kHEfTvWuKKzhyiyuTNH,['spotify:artist:5BaHqGtf6UAZnHfqdPaTDA'],False,49.0
601,601,Night Of The Long Grass,['Night Of The Long Grass'],198,The Troggs,['The Troggs'],['The Troggs'],Night Of The Long Grass,spotify:track:7a9bTjhc9bE6tFJsp1SFIr,spotify:album:2TG4d4Y39z7yDW7iTmVi6v,['spotify:artist:57xdnSVt4ahJCIXYLieQ25'],False,15.0
602,602,Here Come The Nice,['Here Come The Nice'],317,The Small Faces,['The Small Faces'],['Small Faces'],Here Come the Nice - 2012 Remaster,spotify:track:1E9dHWdUZVcV8AarnbhCUf,spotify:album:0cO2uSBkGgniN35oeuaUCM,['spotify:artist:1YqGsKpdixxSVgpfaL2AEQ'],False,28.0
603,603,San Francisco (Be Sure To Wear Flowers In Your Hair),"['San Francisco (Be Sure To Wear Flowers In Your Hair)', 'San Francisco ', 'Be Sure To Wear Flowers In Your Hair', 'San Francisco Be Sure To Wear Flowers In Your Hair']",318,Scott McKenzie,['Scott McKenzie'],['Scott McKenzie'],San Francisco (Be Sure to Wear Flowers In Your Hair) - Single Version,spotify:track:6vcNJUWtUPB0hKC6VbZriY,spotify:album:0JxUYNJnYnCeA9kwBRK4ez,['spotify:artist:7d7AZ3CQC457bFhK0wHpSO'],False,59.0
604,604,Creeque Alley,['Creeque Alley'],192,The Mama's and The Papa's,"[""The Mama's and The Papa's"", ""The Mama's "", "" The Papa's""]",['SBI Audio Karaoke'],Creeque Alley (Karaoke Version),spotify:track:2eFIjloAgn3Zy0hvr0plMm,spotify:album:1Fdg0Ca7uUM7n40T75TaTA,['spotify:artist:5aChaGbuNya16HNAqdgwfR'],False,0.0
605,605,All You Need Is Love,['All You Need Is Love'],0,The Beatles,['The Beatles'],['The Beatles'],All You Need Is Love - Remastered 2009,spotify:track:3xMSaDC9TU6AQJIsxQB7MK,spotify:album:6P9yO0ukhOx3dvmhGKeYoC,['spotify:artist:3WrFJ7ztbogyGnTHbHJFl2'],False,59.0
606,606,Just Fancy,['Just Fancy'],300,Ro-d-Ys,"['Ro-d-Ys', 'Ro']",['Ro-d-ys'],Just Fancy,spotify:track:2ImU7rI0BrZcHtizZ6qUG8,spotify:album:18vggoWXRczKJx4Skk45CP,['spotify:artist:4kIbNfu1UY2aKhD0Mkeci1'],False,16.0
607,607,Sure He's A Cat,"[""Sure He's A Cat""]",261,The Cats,['The Cats'],['The Cats'],Sure He's A Cat,spotify:track:4ytSCSc4QG4qgYgCx50AVU,spotify:album:4sDvJm1zgrdJqvrKvhmste,['spotify:artist:4mplweFSgMgpH03ruEMEMv'],False,32.0
608,608,"Another Day, Another Road","['Another Day, Another Road']",319,Cuby & Blizzards,['Cuby & Blizzards'],['Cuby & The Blizzards'],"Another Day, Another Road",spotify:track:397ERmlHinAZCVk6jPA2S6,spotify:album:7oAs0ypve1eI2NQZDZcEvM,['spotify:artist:1cxNemZ9o1ObvAbgq4WzvQ'],False,17.0
609,609,Jackson,['Jackson'],320,Nancy Sinatra + Lee Hazlewood,['Nancy Sinatra + Lee Hazlewood'],['Ameritz - Karaoke'],Jackson (In the Style of Nancy Sinatra & Lee Hazlewood) [Karaoke Version],spotify:track:6HWjorqBFMc73OPitRBnh6,spotify:album:5Y2LDRxa1keLCTVYOpqb2H,['spotify:artist:6aLDS9oOXpit8wJTtueP8g'],False,2.0
610,610,Sound Of The Screaming Day,['Sound Of The Screaming Day'],229,Golden Earrings,['Golden Earrings'],['Golden Earring'],Sound Of The Screaming Day,spotify:track:2ENmfywUgnGAyhAK9yLvLz,spotify:album:2LgMMHFyreSeaXe4hDyRkx,['spotify:artist:1iTlOqIrZy8DlvCPJY2sjS'],False,28.0
611,611,Mexican Whistler,['Mexican Whistler'],321,Roger Whittaker,['Roger Whittaker'],['Roger Whittaker'],Mexican Whistler,spotify:track:1ibwEBAtaeIkqwiyC2qH0V,spotify:album:4mLl8N7qHbTgTlyjZOav2N,['spotify:artist:6pgfx4K1p1kT0RewXjmLfk'],False,26.0
612,612,I Take It Back,['I Take It Back'],241,Sandy Posey,['Sandy Posey'],['Sandy Posey'],I Take It Back,spotify:track:0KHLV5TPrJBlOjBWdFwZYB,spotify:album:3Lzznx139RsWiksHBUR9zH,['spotify:artist:5Xh0e6sCvMXJUNVa4oynvx'],False,20.0
613,613,Alle Leuke Jongens Willen Vrijen,['Alle Leuke Jongens Willen Vrijen'],322,Gonnie Baars,['Gonnie Baars'],[None],,,,[None],,
614,614,Moet Je M'n Zuster Zien,"[""Moet Je M'n Zuster Zien""]",123,Ria Valk,['Ria Valk'],['Ria Valk'],Dan Moet Je M'n Zuster Zien,spotify:track:1LBg8nrIpmu8hOB9DG07tS,spotify:album:3olYePqSyCQeR2jvXwKhiD,['spotify:artist:087pgpL9oSvARP9nTP7x5j'],False,16.0
615,615,Death Of A Clown,['Death Of A Clown'],323,Dave Davies,['Dave Davies'],['Dave Davies'],Death Of A Clown,spotify:track:10fZKBQRJusF5mfcquBhzE,spotify:album:2lXN9HXDckpU2C9DwJ3kRf,['spotify:artist:3KC0ek7g2xpRg2ET1gn2nv'],False,19.0
616,616,If I Were A Rich Man,['If I Were A Rich Man'],321,Roger Whittaker,['Roger Whittaker'],['Roger Whittaker'],If I Were A Rich Man,spotify:track:0qbaqVr6UDO8EWlCxypegE,spotify:album:4mLl8N7qHbTgTlyjZOav2N,['spotify:artist:6pgfx4K1p1kT0RewXjmLfk'],False,25.0
617,617,To Love Somebody,['To Love Somebody'],307,The Bee Gees,['The Bee Gees'],['Bee Gees'],To Love Somebody,spotify:track:3rGFsUgyH9GbbYJT4iwbhJ,spotify:album:7vuSqubgqkVA95zgz0R44a,['spotify:artist:1LZEQNv7sE11VDY3SdxQeN'],False,58.0
618,618,Tramp,['Tramp'],324,Otis & Carla,['Otis & Carla'],"['Otis Redding', 'Carla Thomas']",Tramp,spotify:track:2gFfG8Ick2LGOzFHiWOV22,spotify:album:0BMj7v9E7i5YzKsZ7HJ9YX,"['spotify:artist:60df5JBRRPcnSpsIMxxwQm', 'spotify:artist:1QAGLCom3FHTTiuRFsjzOj']",False,36.0
619,619,C'mon Marianne,"[""C'mon Marianne""]",325,The 4 Seasons,['The 4 Seasons'],['Frankie Valli & The Four Seasons'],C'mon Marianne,spotify:track:7azOozeUjGM5QCWfy2ZvaY,spotify:album:0NUEQILaBzavnzcMEs4buZ,['spotify:artist:6mcrZQmgzFGRWf7C0SObou'],False,30.0
620,620,Ave Maria,['Ave Maria'],248,David Garrick,['David Garrick'],['David Garrick'],Ave Maria,spotify:track:76AZJOvzMcqn4SWkbN3UDO,spotify:album:25HxQZKUNJeYSwQriCSJK7,['spotify:artist:14XL0D5mFG7yvGTVYrVXv5'],False,2.0
621,621,Alternate Title,['Alternate Title'],246,The Monkees,['The Monkees'],['The Balcony Shirts Band'],Alternate Title,spotify:track:52tWMpE88wuWF9wvTjeVg2,spotify:album:0ajybwkRul3pKS1kh35gwT,['spotify:artist:0s1dfO6vkwcjpkrpyl1ZCu'],False,0.0
622,622,Je Bent Niet Hip,['Je Bent Niet Hip'],326,Patricia,['Patricia'],['Patricia Paay'],Je Bent Niet Hip,spotify:track:0658jhE6xvdROR3mYKvn7P,spotify:album:5v4ZgunI2ScuGPuTOv90xK,['spotify:artist:7wSSa5ZhfmxYBMM0LT5lEd'],False,19.0
623,623,I Was Made To Love Her,['I Was Made To Love Her'],228,Stevie Wonder,['Stevie Wonder'],['Stevie Wonder'],I Was Made To Love Her,spotify:track:7CjKeiNOMxhNPzWRqS8okh,spotify:album:4gVogTPjKxj6Cnww3FgbGi,['spotify:artist:7guDJrEfX3qb6FEbdPA5qi'],False,46.0
624,624,I'll Never Fall In Love Again,"[""I'll Never Fall In Love Again""]",73,Tom Jones,['Tom Jones'],['Tom Jones'],I'll Never Fall In Love Again,spotify:track:58Ly06zgtkWvejRVrRyZaV,spotify:album:2P5Ig5LyuN4OP9XyUL2z50,['spotify:artist:1T0wRBO0CK0vK8ouUMqEl5'],False,38.0
625,625,I've Been Lovin' You So Long,"[""I've Been Lovin' You So Long""]",196,Outsiders,['Outsiders'],[None],,,,[None],,
626,626,Gin House Blues,['Gin House Blues'],327,The Amen Corner,['The Amen Corner'],['Amen Corner'],Gin House Blues,spotify:track:2S98hgRTfqfvxvT1RcjHyp,spotify:album:1uX4NwWHijCpIHWpt4C5Za,['spotify:artist:6g3Qly1rAMIF5ymRwNWadi'],False,2.0
627,627,Light My Fire,['Light My Fire'],328,The Doors,['The Doors'],['The Doors'],Light My Fire,spotify:track:5uvosCdMlFdTXhoazkTI5R,spotify:album:1jWmEhn3ggaL6isoyLfwBn,['spotify:artist:22WZ7M8sxp5THdruNY3gXt'],False,69.0
628,628,Heroes And Villains,['Heroes And Villains'],93,The Beach Boys,['The Beach Boys'],['The Beach Boys'],Heroes and Villains,spotify:track:7BO7ZbaEmgCSSp3znPMxN4,spotify:album:37rNuexqEXWeSIOiJtn3A9,['spotify:artist:3oDbviiivRWhXwIE8hxkVV'],False,47.0
629,629,Even The Bad Times Are Good,['Even The Bad Times Are Good'],283,The Tremeloes,['The Tremeloes'],['The Tremeloes'],Even the Bad Times Are Good,spotify:track:3pcPIODR7n3EWz4nhWg7Ky,spotify:album:5u3wzexZI7M5Rlio6M8koU,['spotify:artist:2VL8sLEJ6lHEwocjc1pN9w'],False,30.0
630,630,A Bad Night,['A Bad Night'],252,Cat Stevens,['Cat Stevens'],['Yusuf / Cat Stevens'],A Bad Night,spotify:track:19UjYynvFhvHDJWdhPXyDj,spotify:album:2hWo1istl4pXnLroTd1X3p,['spotify:artist:08F3Y3SctIlsOEmKd6dnH8'],False,13.0
631,631,The World We Knew (Over And Over),"['The World We Knew (Over And Over)', 'The World We Knew ', 'Over And Over', 'The World We Knew Over And Over']",193,Frank Sinatra,['Frank Sinatra'],['Frank Sinatra'],The World We Knew (Over And Over),spotify:track:2zh2zFWkTqWHnQZpsmkjt8,spotify:album:00vMwG6tYLzcwXgwvzlzyK,['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,29.0
632,632,Now's The Time,"[""Now's The Time""]",244,Tee Set,['Tee Set'],['Tee-Set'],Now's the Time - Single Version,spotify:track:4Gm0p7nGoP08WbljhARfNV,spotify:album:1C8YgQvCwYvjj9OilxhqSO,['spotify:artist:0uBrmlGaTI6nSg4JpVC1VR'],False,1.0
633,633,Tallyman,['Tallyman'],310,Jeff Beck,['Jeff Beck'],['Jeff Beck'],Tallyman - 2005 Remastered Version,spotify:track:1NIaQlSqMuJC8hk1firyOK,spotify:album:1rRm5wc5lBtycx5xlY3848,['spotify:artist:0AD4odMWVQ2wUSlgxOB5Rl'],False,13.0
634,634,The House That Jack Built,['The House That Jack Built'],189,Alan Price Set,['Alan Price Set'],['Alan Price Set'],The House That Jack Built,spotify:track:01mSSnxiBBEgIXDnIyYFmT,spotify:album:7GNtNe7C98B9GCWO6ohEUo,['spotify:artist:6pOrc5h4n7xNrsiR9qkEZS'],False,10.0
