,song_id,name_song,listOfNames_song,artist_id,name_artist,listOfNames_artist
11562,11020,Fresh,['Fresh'],4988,RMXCRW feat. Ambush & I.V.A.,"['RMXCRW feat. Ambush & I.V.A.', 'RMXCRW ']"
11490,11028,I'm A Fool,"[""I'm A Fool""]",4938,Marieke,['Marieke']
11591,11049,She Wants To Move,['She Wants To Move'],5001,N*E*R*D,['N*E*R*D']
11609,11080,If I Were You,['If I Were You'],5016,Candee Jay,['Candee Jay']
11617,11096,Crusing,['Crusing'],5020,N+K vs Denis The Menace feat. Alex Prince,"['N+K vs Denis The Menace feat. Alex Prince', 'N+K vs Denis The Menace ', 'N+K vs Denis The Menace feat. Ale']"
11618,11098,V*kkevuller,['V*kkevuller'],5021,Simon,['Simon']
11632,11105,Habibti (Mijn Schatje),"['Habibti (Mijn Schatje)', 'Habibti ', 'Mijn Schatje', 'Habibti Mijn Schatje']",5024,"Def Rhymz featuring Lil' Cute, Ragga P., Sat-R-Day & Lapache","[""Def Rhymz featuring Lil' Cute, Ragga P., Sat-R-Day & Lapache"", 'Def Rhymz ', ""Def Rhymz featuring Lil' Cute, Ragga P., Sat"", ""Def Rhymz featuring Lil' Cute""]"
11634,11107,Dance The Night Away,['Dance The Night Away'],5026,Sita ft. Co,"['Sita ft. Co', 'Sita ']"
11649,11110,Calinda,['Calinda'],5029,Ritmo Dynamic,['Ritmo Dynamic']
11592,11118,Maybe,['Maybe'],5001,N*E*R*D,['N*E*R*D']
11614,11131,M. S. G.,['M. S. G.'],5018,Boris,['Boris']
11670,11135,Drop The Pressure,['Drop The Pressure'],5039,Mylo,['Mylo']
11677,11144,Leave (Get Out),"['Leave (Get Out)', 'Leave ', 'Get Out', 'Leave Get Out']",5044,JoJo ((= Joanna Levesque)),['JoJo ((= Joanna Levesque))']
9823,11154,Boom Boom (Good Time),"['Boom Boom (Good Time)', 'Boom Boom ', 'Good Time', 'Boom Boom Good Time']",4132,The Sunclub,['The Sunclub']
11689,11168,Touch Me,['Touch Me'],5056,Angel City,['Angel City']
11703,11177,Wat Zou Je Doen - Live In De Kuip,"['Wat Zou Je Doen - Live In De Kuip', 'Wat Zou Je Doen ']",5063,Marco Borsato & Ali B,['Marco Borsato & Ali B']
11723,11198,Zinloos,['Zinloos'],5073,Lange Frans & Baas B feat. Ninthe,"['Lange Frans & Baas B feat. Ninthe', 'Lange Frans & Baas B ']"
11597,11203,Pump It Up! [Remix],['Pump It Up! [Remix]'],5005,Danzel,['Danzel']
11752,11228,Live At The ArenA,['Live At The ArenA'],5088,Gerard & Rene & Gordon,['Gerard & Rene & Gordon']
11754,11229,Verre Kerst,['Verre Kerst'],5089,De Tokkies,['De Tokkies']
4297,11236,Met Kerst Ben Ik Alleen [2004 Versie]/ Eenzame Kerst [2004 Versie],"['Met Kerst Ben Ik Alleen [2004 Versie]', ' Eenzame Kerst [2004 Versie]']",1538,André Hazes,['André Hazes']
11770,11249,Mijn Feestje,['Mijn Feestje'],5101,D-Men feat. Negativ & Brutus,"['D-Men feat. Negativ & Brutus', 'D', 'D-Men ']"
11771,11250,Als Je Iets Kan Doen,['Als Je Iets Kan Doen'],5102,Artiesten Voor Azië,['Artiesten Voor Azië']
11773,11253,Je Doet!,['Je Doet!'],5104,"KVR, DJ Chuckie & DJ Naffie present RMXCRW ft. Mega D, I.V.A. & QF","['KVR, DJ Chuckie & DJ Naffie present RMXCRW ft. Mega D, I.V.A. & QF', 'KVR, DJ Chuckie & DJ Naffie present RMXCRW ', 'KVR']"
11774,11256,Et C'est Parti...,"[""Et C'est Parti...""]",5105,Nâdiya feat Smartzee,['Nâdiya feat Smartzee']
11777,11266,Das Kleine Krokodil,['Das Kleine Krokodil'],5108,Iris Gruttmann presents Schnappi,['Iris Gruttmann presents Schnappi']
4710,11280,Una Paloma Blanca 2005 (Vet Hard Remix) - Titelsong Van De Film Vet Hard,"['Una Paloma Blanca 2005 (Vet Hard Remix) - Titelsong Van De Film Vet Hard', 'Una Paloma Blanca 2005 ', 'Una Paloma Blanca 2005 (Vet Hard Remix) ', 'Vet Hard Remix', 'Una Paloma Blanca 2005 Vet Hard Remix - Titelsong Van De Film Vet Hard']",1705,George Baker,['George Baker']
9824,11286,Jump,['Jump'],4132,The Sunclub,['The Sunclub']
11792,11303,Kom Tie Dan Hè!,['Kom Tie Dan Hè!'],5122,DJ Norman vs Darkraver,['DJ Norman vs Darkraver']
11793,11307,Happy Together,['Happy Together'],5123,DJ Kicken vs MC-Q,"['DJ Kicken vs MC-Q', 'DJ Kicken vs MC']"
9157,11311,My Impossible Dream,['My Impossible Dream'],3792,Glennis Grace,['Glennis Grace']
11815,11316,S O S,['S O S'],5127,A Studio,['A Studio']
11816,11318,Chagrijn,['Chagrijn'],5128,Goedemorgen Gordon,['Goedemorgen Gordon']
11826,11330,Supervisie,['Supervisie'],5133,Lange Frans & Baas B,['Lange Frans & Baas B']
11753,11336,Over De Top!,['Over De Top!'],5088,Gerard & Rene & Gordon,['Gerard & Rene & Gordon']
11868,11356,La Tortura,['La Tortura'],5149,Shakira & Artista Invitado Alejandro Sanz,['Shakira & Artista Invitado Alejandro Sanz']
11875,11362,Incomplete,['Incomplete'],5154,BackstreetBoys,['BackstreetBoys']
11880,11364,En Nu Ga Je Dansen Klootzak - The Official 'Dirty Dutch Tour' Theme Song,"[""En Nu Ga Je Dansen Klootzak - The Official 'Dirty Dutch Tour' Theme Song"", 'En Nu Ga Je Dansen Klootzak ']",5156,DJ Chuckie,['DJ Chuckie']
11895,11375,Sunset,['Sunset'],5163,Ron Van Den Beuken,['Ron Van Den Beuken']
11900,11383,To The Max,['To The Max'],5167,Co & Sita,['Co & Sita']
4441,11394,Rennen Of Stilstoan,['Rennen Of Stilstoan'],1586,Normaal,['Normaal']
10898,11399,Webcamgirl,['Webcamgirl'],4626,Di-Rect,"['Di-Rect', 'Di']"
11933,11405,"Roc Ya Body 'Mic Check 1,2'","[""Roc Ya Body 'Mic Check 1,2'""]",5178,M.V.P : Most Valuable Playas,['M.V.P : Most Valuable Playas']
11937,11414,Let Go - DJ Chuckie Remix,"['Let Go - DJ Chuckie Remix', 'Let Go ']",5182,Raffish vs. Gio,['Raffish vs. Gio']
11941,11419,Streetsoflove,['Streetsoflove'],5186,therollingstones,['therollingstones']
11945,11428,Looking Good,['Looking Good'],5190,Gregor Salto feat. Red,"['Gregor Salto feat. Red', 'Gregor Salto ']"
11876,11442,Just Want You To Know,['Just Want You To Know'],5154,BackstreetBoys,['BackstreetBoys']
11985,11473,Can I Have It Like That,['Can I Have It Like That'],5207,Pharrell AKA Skateboard P featuring Gwen Stefani,"['Pharrell AKA Skateboard P featuring Gwen Stefani', 'Pharrell AKA Skateboard P ']"
11994,11488,Mee Naar Diemen-Zuid,"['Mee Naar Diemen-Zuid', 'Mee Naar Diemen']",5214,Lange Frans en Baas B,['Lange Frans en Baas B']
11996,11500,Wat Ik Wil Met Kerstmis ...Ben Jij!,['Wat Ik Wil Met Kerstmis ...Ben Jij!'],5216,Kus ft Chris & Vivienne,['Kus ft Chris & Vivienne']
11997,11504,Ho Ho Ho,['Ho Ho Ho'],5217,Katja & De Jeugd Van Tegenwoordig,['Katja & De Jeugd Van Tegenwoordig']
11998,11505,Turn On The Music,['Turn On The Music'],5218,Roger Sanchez ft GTO,['Roger Sanchez ft GTO']
12001,11509,1000 Years (Just Leave Me Now),"['1000 Years (Just Leave Me Now)', '1000 Years ', 'Just Leave Me Now', '1000 Years Just Leave Me Now']",5221,Jupiter Ace feat. Shena,"['Jupiter Ace feat. Shena', 'Jupiter Ace ']"
12010,11521,Aanzoek Zonder Ringen,['Aanzoek Zonder Ringen'],5229,Bløf & Kodō,['Bløf & Kodō']
12016,11528,I'm Sorry,"[""I'm Sorry""]",5234,The Partysquad vs. RMXCRW feat. Gio,"['The Partysquad vs. RMXCRW feat. Gio', 'The Partysquad vs. RMXCRW ']"
12021,11536,Rock With You,['Rock With You'],5239,Basto!,['Basto!']
12028,11545,Uit De Schaduw,['Uit De Schaduw'],5244,I.O.S : Is Ook Schitterend,['I.O.S : Is Ook Schitterend']
12030,11546,Thank You,['Thank You'],5245,Ninthe,['Ninthe']
12032,11554,Jong,['Jong'],5247,Topstars,['Topstars']
12040,11567,This 'n That,"[""This 'n That""]",5253,Party 's' Cool,"[""Party 's' Cool""]"
12043,11569,Come Rain Come Shine,['Come Rain Come Shine'],5255,Jenn Cuneta,['Jenn Cuneta']
12044,11575,Vieze Vrouwen - Ik Kan Niet Van Die Slette Houwe,"['Vieze Vrouwen - Ik Kan Niet Van Die Slette Houwe', 'Vieze Vrouwen ']",5256,QF : Quick Fingers,['QF : Quick Fingers']
12046,11579,Gonna Be A Star,['Gonna Be A Star'],5258,Bo & Monica,['Bo & Monica']
12052,11585,Ik Wacht Al Zo Lang,['Ik Wacht Al Zo Lang'],5263,Lange Frans & Baas B feat. Brutus & Tim (Di-Rect),"['Lange Frans & Baas B feat. Brutus & Tim (Di-Rect)', 'Lange Frans & Baas B feat. Brutus & Tim (Di', 'Lange Frans & Baas B ']"
11442,11590,Gangstertown,['Gangstertown'],4919,Ch!pz,['Ch!pz']
12058,11592,Rampeneren,['Rampeneren'],5267,Ali B & Yes-R & The Partysquad,"['Ali B & Yes-R & The Partysquad', 'Ali B & Yes']"
12060,11596,Hemingway,['Hemingway'],5269,Bløf & Eliades Ochoa,['Bløf & Eliades Ochoa']
11702,11600,The Girl That Lost Her Mind Pt 1,['The Girl That Lost Her Mind Pt 1'],5062,The Sheer,['The Sheer']
12067,11605,Same Man,['Same Man'],5273,Till West & DJ Delicious,['Till West & DJ Delicious']
12070,11611,Wir Sind Die Holländer,['Wir Sind Die Holländer'],5276,Gerard & Rene & Gordon : Toppers Voor Oranje,['Gerard & Rene & Gordon : Toppers Voor Oranje']
5338,11620,A State Of Happiness,['A State Of Happiness'],1990,Johnny Logan,['Johnny Logan']
12084,11638,Toppertje!,['Toppertje!'],5289,Guillermo & Tropical Danny,['Guillermo & Tropical Danny']
12033,11640,Met De Sneltrein Naar Zandvoort,['Met De Sneltrein Naar Zandvoort'],5247,Topstars,['Topstars']
12029,11646,Altijd Wel Iemand,['Altijd Wel Iemand'],5244,I.O.S : Is Ook Schitterend,['I.O.S : Is Ook Schitterend']
12098,11657,Une Belle Histoire - Een Mooi Verhaal,"['Une Belle Histoire - Een Mooi Verhaal', 'Une Belle Histoire ']",5297,Alderliefste & Paul De Leeuw,['Alderliefste & Paul De Leeuw']
12102,11663,Mens,['Mens'],5301,Bløf & Omar Faruk Tekbilek,['Bløf & Omar Faruk Tekbilek']
12103,11664,Sensitivity,['Sensitivity'],5302,The Shapeshifters & Chic,['The Shapeshifters & Chic']
11443,11685,One Day When I Grow Up,['One Day When I Grow Up'],4919,Ch!pz,['Ch!pz']
12139,11689,Everytime I Think Of You,['Everytime I Think Of You'],5315,Marco Borsato & Lucie Silvas,['Marco Borsato & Lucie Silvas']
12180,11720,Een Manier Om Thuis Te Komen/ Regen,"['Een Manier Om Thuis Te Komen', ' Regen']",5330,Bløf & Jigme Drukpa/ Bløf & Brahim El Belkani,"['Bløf & Jigme Drukpa', ' Bløf & Brahim El Belkani']"
12184,11723,Saturday Night,['Saturday Night'],5333,Armin Van Buuren vs Herman Brood,['Armin Van Buuren vs Herman Brood']
12195,11737,Kon Het Elke Dag Maar Kerstmis Zijn,['Kon Het Elke Dag Maar Kerstmis Zijn'],5338,"Kus met Rene Froger, Chris & Viviënne","['Kus met Rene Froger, Chris & Viviënne', 'Kus met Rene Froger']"
11444,11738,Christmas Time Is Here,['Christmas Time Is Here'],4919,Ch!pz,['Ch!pz']
12085,11741,Kerstvakantie,['Kerstvakantie'],5289,Guillermo & Tropical Danny,['Guillermo & Tropical Danny']
12197,11744,Why Couldn't It Be Christmas Every Day?,"[""Why Couldn't It Be Christmas Every Day?""]",5340,Bianca Ryan,['Bianca Ryan']
12207,11756,To France,['To France'],5349,"DJ Mark With A K, Felix Project and Anonymous present The Highstreet Allstars","['DJ Mark With A K, Felix Project and Anonymous present The Highstreet Allstars', 'DJ Mark With A K', 'DJ Mark With A K, Feli']"
12208,11757,Mr Perfect,['Mr Perfect'],5350,DJ Tilo,['DJ Tilo']
10073,11760,The Silmarillia Remixes,['The Silmarillia Remixes'],4236,Carlos ((NLD)),['Carlos ((NLD))']
12216,11766,Non Stop,['Non Stop'],5355,Partysquad & Brainpower,['Partysquad & Brainpower']
12217,11768,Lauwe Pis,['Lauwe Pis'],5356,Theo Maassen & De Kapotte Kontjes,['Theo Maassen & De Kapotte Kontjes']
12223,11775,Herwinnen - Live,"['Herwinnen - Live', 'Herwinnen ']",5361,Nick & Simon met Het Metropole Orkest,['Nick & Simon met Het Metropole Orkest']
12248,11800,Dogs [Single 1],['Dogs [Single 1]'],5378,Damien Rice,['Damien Rice']
12251,11805,Wheels In Motion,['Wheels In Motion'],5381,Funkerman & Fedde Le Grand : F To The F,['Funkerman & Fedde Le Grand : F To The F']
11445,11812,Studio 54,['Studio 54'],4919,Ch!pz,['Ch!pz']
12254,11816,Pulverturm 2.0,['Pulverturm 2.0'],5384,Niels Van Gogh vs. Eniac,['Niels Van Gogh vs. Eniac']
12264,11826,Today,['Today'],5388,Dennis ((= Denise van Donselaar)),['Dennis ((= Denise van Donselaar))']
12269,11833,Blijf Bij Mij,['Blijf Bij Mij'],5390,André Hazes & Gerard Joling,['André Hazes & Gerard Joling']
12273,11841,The Whistle,['The Whistle'],5393,Jump Project,['Jump Project']
12066,11847,Are U Ready?,['Are U Ready?'],5272,Pakito,['Pakito']
12279,11850,Taste Of Summer,['Taste Of Summer'],5397,The Jumpmasters,['The Jumpmasters']
12281,11853,Can You Feel It?,['Can You Feel It?'],5399,Gerard & Rene & Gordon : Toppers feat. John Marks,"['Gerard & Rene & Gordon : Toppers feat. John Marks', 'Gerard & Rene & Gordon : Toppers ']"
12283,11855,RealGirl,['RealGirl'],5401,Mutya Buena,['Mutya Buena']
12287,11866,Jij Bent Zo,['Jij Bent Zo'],5405,Jeroen Vanderboom,['Jeroen Vanderboom']
9825,11886,Fiesta Reloaded,['Fiesta Reloaded'],4132,The Sunclub,['The Sunclub']
12301,11899,What I Want,['What I Want'],5416,Bob Sinclar presents Fireball,['Bob Sinclar presents Fireball']
12313,11921,Bedankt Mijn Vriend,['Bedankt Mijn Vriend'],5427,André Hazes & André Hazes Jr,['André Hazes & André Hazes Jr']
12325,11942,Toca's Miracle [Richard Durand Remix Edit],"[""Toca's Miracle [Richard Durand Remix Edit]""]",5436,Fragma,['Fragma']
12327,11944,Don't Look For Me,"[""Don't Look For Me""]",5437,Maaike ((Jansen)),['Maaike ((Jansen))']
11990,11945,De Speelgoeddief,['De Speelgoeddief'],5210,Coole Piet,['Coole Piet']
12328,11949,Groupie Love,['Groupie Love'],5438,Ali B & Yes-R & Gio & Darryl,"['Ali B & Yes-R & Gio & Darryl', 'Ali B & Yes']"
12288,11959,Één Wereld,['Één Wereld'],5405,Jeroen Vanderboom,['Jeroen Vanderboom']
12333,11960,Cry For You,['Cry For You'],5443,September ((SWE)),['September ((SWE))']
10074,11967,Alanda,['Alanda'],4236,Carlos ((NLD)),['Carlos ((NLD))']
9196,11976,Wonderful days 2.08 - The Remixes,"['Wonderful days 2.08 - The Remixes', 'Wonderful days 2.08 ']",3804,Charly Lownoise & Mental Theo,['Charly Lownoise & Mental Theo']
12353,11981,First Light,['First Light'],5452,Bart Claessen feat Simon,['Bart Claessen feat Simon']
12354,11982,Goeiemoggel!,['Goeiemoggel!'],5453,The Happy Hour Crew,['The Happy Hour Crew']
12363,11995,Een bussie vol met Polen!!,['Een bussie vol met Polen!!'],5461,Vlemmix & Roos,"['Vlemmix & Roos', 'Vlemmi']"
12364,11996,Say it's not true,"[""Say it's not true""]",5462,Queen and Paul Rodgers,['Queen and Paul Rodgers']
12394,12020,Donker om je heen,['Donker om je heen'],5478,André Hazes & Wolter Kroes,['André Hazes & Wolter Kroes']
12395,12021,Love has gone,['Love has gone'],5479,Dave Armstrong & Redroche ft. H-Boogie,"['Dave Armstrong & Redroche ft. H-Boogie', 'Dave Armstrong & Redroche ', 'Dave Armstrong & Redroche ft. H']"
12409,12026,Hello world,['Hello world'],5483,Nikki ((Kerkhof)),['Nikki ((Kerkhof))']
12427,12036,Trapped,['Trapped'],5488,Peter Gelderblom versus Muzikjunki,['Peter Gelderblom versus Muzikjunki']
12334,12060,Can't get over,"[""Can't get over""]",5443,September ((SWE)),['September ((SWE))']
12265,12066,My Own Little Bubble - Titelsong Van De Bioscoopfilm Dunya & Desie,"['My Own Little Bubble - Titelsong Van De Bioscoopfilm Dunya & Desie', 'My Own Little Bubble ']",5388,Dennis ((= Denise van Donselaar)),['Dennis ((= Denise van Donselaar))']
12452,12067,Alles altijd,['Alles altijd'],5505,Lieke Van Lexmond,"['Lieke Van Lexmond', 'Lieke Van Le']"
12453,12069,By your side,['By your side'],5506,Yves Larock feat. Jaba,"['Yves Larock feat. Jaba', 'Yves Larock ']"
9325,12078,Viva Hollandia [De EK Hit Van 2008!],['Viva Hollandia [De EK Hit Van 2008!]'],3872,Wolter Kroes,['Wolter Kroes']
12459,12079,De eerste dag (Van de rest van je leven),"['De eerste dag (Van de rest van je leven)', 'De eerste dag ', 'Van de rest van je leven', 'De eerste dag Van de rest van je leven']",5510,Twinzz,['Twinzz']
11742,12086,Lovesick,['Lovesick'],5082,EliZe,['EliZe']
12463,12087,Trippin on you,['Trippin on you'],5514,Cahill ft. Nikki Belle,"['Cahill ft. Nikki Belle', 'Cahill ']"
12467,12095,Drop down (Do my dance),"['Drop down (Do my dance)', 'Drop down ', 'Do my dance', 'Drop down Do my dance']",5518,Afrojack & The Partysquad,['Afrojack & The Partysquad']
12474,12110,Eeyeeyo,['Eeyeeyo'],5524,"Darryl feat. Ali B, Soumia & Rio","['Darryl feat. Ali B, Soumia & Rio', 'Darryl ', 'Darryl feat. Ali B']"
12494,12121,Face in the crowd,['Face in the crowd'],5529,Lionel Richie & Trijntje Oosterhuis,['Lionel Richie & Trijntje Oosterhuis']
12495,12122,Tomorrow can wait,['Tomorrow can wait'],5530,David Guetta & Chris Willis vs. Tocadisco,['David Guetta & Chris Willis vs. Tocadisco']
9021,12127,Waterfall 2009,['Waterfall 2009'],3715,Atlantic Ocean,['Atlantic Ocean']
8821,12159,Show me love 2008,['Show me love 2008'],3612,Robin S,['Robin S']
11743,12161,Hot stuff,['Hot stuff'],5082,EliZe,['EliZe']
12518,12163,Red light,['Red light'],5543,Ian Carey,['Ian Carey']
12410,12164,Bring me down,['Bring me down'],5483,Nikki ((Kerkhof)),['Nikki ((Kerkhof))']
12530,12179,Whoop whoop,['Whoop whoop'],5548,"DiceCream (feat. The PartySquad, Reverse, Darryl & Sjaak)","['DiceCream (feat. The PartySquad, Reverse, Darryl & Sjaak)', 'DiceCream (', 'DiceCream (feat. The PartySquad']"
12532,12185,Stealin' love,"[""Stealin' love""]",5550,Rene Ablaze presents Fallen Skies,['Rene Ablaze presents Fallen Skies']
12544,12203,Laat me alleen,['Laat me alleen'],5558,Rita Hovink & Gerard Joling,['Rita Hovink & Gerard Joling']
12564,12239,Close my eyes,['Close my eyes'],5572,Sander Van Doorn vs Robbie Williams,['Sander Van Doorn vs Robbie Williams']
12411,12250,What did I do,['What did I do'],5483,Nikki ((Kerkhof)),['Nikki ((Kerkhof))']
12575,12253,Shine,['Shine'],5578,Gordon & Rene & Jeroen : Toppers,['Gordon & Rene & Jeroen : Toppers']
10302,12272,Play that beat,['Play that beat'],4347,DJ Jean,['DJ Jean']
12149,12301,Lovesong,['Lovesong'],5317,VanVelzen,['VanVelzen']
12611,12309,Touch you right now,['Touch you right now'],5604,Basic Element feat D-Flex,"['Basic Element feat D-Flex', 'Basic Element feat D', 'Basic Element feat D-Fle']"
12622,12321,Als zij langs loopt,['Als zij langs loopt'],5612,Flinke Namen,['Flinke Namen']
12625,12324,Heaven,['Heaven'],5615,Quintino featuring Mitch Crown,"['Quintino featuring Mitch Crown', 'Quintino ']"
12629,12333,She's part of history,"[""She's part of history""]",5619,Supafly Inc,['Supafly Inc']
12695,12430,The sound of missing you,['The sound of missing you'],5664,Wildboyz feat. Ameerah,"['Wildboyz feat. Ameerah', 'Wildboyz ']"
12699,12439,In da name of love,['In da name of love'],5667,Ray & Anita,['Ray & Anita']
12718,12476,Feels like a prayer,['Feels like a prayer'],5685,Meck feat Dino,['Meck feat Dino']
12724,12482,You can't deny,"[""You can't deny""]",5689,Quintino feat. Mitch Crown,"['Quintino feat. Mitch Crown', 'Quintino ']"
12740,12510,Brief aan jou,['Brief aan jou'],5701,The Opposites ft. Trijntje Oosterhuis,"['The Opposites ft. Trijntje Oosterhuis', 'The Opposites ']"
12743,12515,So bizarre,['So bizarre'],5704,David Deejay ft. Dony,"['David Deejay ft. Dony', 'David Deejay ']"
12748,12521,We belong to the night,['We belong to the night'],5709,Maaike ((Vos)),['Maaike ((Vos))']
12749,12522,We no speak americano!,['We no speak americano!'],5710,Yolanda Be Cool vrs. Dcup,['Yolanda Be Cool vrs. Dcup']
12765,12550,Lick shot,['Lick shot'],5725,Sunrise Inc. vs Starchild,['Sunrise Inc. vs Starchild']
12772,12560,One,['One'],5731,Jay Ko ft Anya,['Jay Ko ft Anya']
12778,12566,Loesje,['Loesje'],5737,Tony Junior and Nicolas Nox,"['Tony Junior and Nicolas Nox', 'Tony Junior and Nicolas No']"
12780,12569,Wake up everybody,['Wake up everybody'],5739,John Legend & The Roots feat. Common & Melanie Fiona,"['John Legend & The Roots feat. Common & Melanie Fiona', 'John Legend & The Roots ']"
12791,12586,Blijf veilig bij mij,['Blijf veilig bij mij'],5749,LA The Voices,['LA The Voices']
12800,12589,Wat is dromen,['Wat is dromen'],5751,3Js & Ellen Ten Damme,['3Js & Ellen Ten Damme']
12812,12608,ITrack,['ITrack'],5762,Tim Berg vs. Oliver Ingrosso & Otto Knows,['Tim Berg vs. Oliver Ingrosso & Otto Knows']
12822,12626,Zing voor me,['Zing voor me'],5770,Lange Frans & Thé Lau,['Lange Frans & Thé Lau']
10588,12642,F**kin' perfect,"[""F**kin' perfect""]",4485,P!nk,['P!nk']
12847,12666,Coming home,['Coming home'],5790,DiddyDirtyMoney featuring Skylar Grey,"['DiddyDirtyMoney featuring Skylar Grey', 'DiddyDirtyMoney ']"
12848,12670,Ik ga hard,['Ik ga hard'],5791,The Partysquad & Adje & Gers & Jayh & Reverse,['The Partysquad & Adje & Gers & Jayh & Reverse']
12890,12727,Ready 2Go,['Ready 2Go'],5816,Martin Solveig feat Kele,['Martin Solveig feat Kele']
12918,12756,Selecta,['Selecta'],5831,Afrojack & Quintino,['Afrojack & Quintino']
12975,12826,Wereldwijd orkest,['Wereldwijd orkest'],5871,"Het Metropole Orkest o.l.v. Vince Mendoza featuring: Edsilia Rombley & Trijntje Oosterhuis & Leonie Meijer & 3Js & Jennifer Ewbank & Ruth Jacott & Paul De Munnik & Giovanca & Hind & LA, The Voices & Glennis Grace & Karin Bloemen & Lee Towers","['Het Metropole Orkest o.l.v. Vince Mendoza featuring: Edsilia Rombley & Trijntje Oosterhuis & Leonie Meijer & 3Js & Jennifer Ewbank & Ruth Jacott & Paul De Munnik & Giovanca & Hind & LA, The Voices & Glennis Grace & Karin Bloemen & Lee Towers', 'Het Metropole Orkest o.l.v. Vince Mendoza ', 'Het Metropole Orkest o.l.v. Vince Mendoza featuring: Edsilia Rombley & Trijntje Oosterhuis & Leonie Meijer & 3Js & Jennifer Ewbank & Ruth Jacott & Paul De Munnik & Giovanca & Hind & LA']"
12976,12827,Do luv 2 luv u,['Do luv 2 luv u'],5872,Ilse,['Ilse']
12998,12859,Nights in white satin,['Nights in white satin'],5893,Erwin Nyhoff,['Erwin Nyhoff']
12999,12860,Don't stop me now,"[""Don't stop me now""]",5894,Paul Turner,['Paul Turner']
13004,12869,Nieuwe dag,['Nieuwe dag'],5899,Lange Frans & Jeroen Van Der Boom,['Lange Frans & Jeroen Van Der Boom']
