,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence,trackID
24,0.2,https://api.spotify.com/v1/audio-analysis/2DdtOIqWNDcrPEDAJv0VFe,0.692,196680,0.63,2DdtOIqWNDcrPEDAJv0VFe,6.38e-06,1,0.604,-11.612,1,0.0442,128.965,4,https://api.spotify.com/v1/tracks/2DdtOIqWNDcrPEDAJv0VFe,audio_features,0.932,spotify:track:2DdtOIqWNDcrPEDAJv0VFe
25,0.822,https://api.spotify.com/v1/audio-analysis/4xxYbkl51ckZoZOxHqkdyO,0.361,141133,0.258,4xxYbkl51ckZoZOxHqkdyO,0.0,7,0.107,-12.063,0,0.0352,82.065,3,https://api.spotify.com/v1/tracks/4xxYbkl51ckZoZOxHqkdyO,audio_features,0.597,spotify:track:4xxYbkl51ckZoZOxHqkdyO
26,0.704,https://api.spotify.com/v1/audio-analysis/5JuBL9tujDeie2we9hO5Ro,0.249,197413,0.435,5JuBL9tujDeie2we9hO5Ro,0.000962,9,0.433,-9.723,0,0.0336,85.503,3,https://api.spotify.com/v1/tracks/5JuBL9tujDeie2we9hO5Ro,audio_features,0.422,spotify:track:5JuBL9tujDeie2we9hO5Ro
27,0.512,https://api.spotify.com/v1/audio-analysis/2Po67bkabDRE2BcquBNdu1,0.629,172933,0.592,2Po67bkabDRE2BcquBNdu1,0.0,0,0.102,-7.556,1,0.0277,114.99,4,https://api.spotify.com/v1/tracks/2Po67bkabDRE2BcquBNdu1,audio_features,0.491,spotify:track:2Po67bkabDRE2BcquBNdu1
28,0.144,https://api.spotify.com/v1/audio-analysis/1UMUuPuWJ3IeLlO18V5Dkj,0.336,150133,0.931,1UMUuPuWJ3IeLlO18V5Dkj,0.0,7,0.224,-4.371,0,0.0558,90.914,4,https://api.spotify.com/v1/tracks/1UMUuPuWJ3IeLlO18V5Dkj,audio_features,0.465,spotify:track:1UMUuPuWJ3IeLlO18V5Dkj
29,0.571,https://api.spotify.com/v1/audio-analysis/67csrS6po7IyXfwds4azjr,0.346,119800,0.716,67csrS6po7IyXfwds4azjr,0.0,0,0.189,-10.001,1,0.0735,184.499,4,https://api.spotify.com/v1/tracks/67csrS6po7IyXfwds4azjr,audio_features,0.904,spotify:track:67csrS6po7IyXfwds4azjr
30,0.576,https://api.spotify.com/v1/audio-analysis/1vPCbI7QPZtU6T42uaeP8w,0.584,172840,0.42,1vPCbI7QPZtU6T42uaeP8w,0.0,7,0.323,-10.513,0,0.0332,113.365,3,https://api.spotify.com/v1/tracks/1vPCbI7QPZtU6T42uaeP8w,audio_features,0.603,spotify:track:1vPCbI7QPZtU6T42uaeP8w
31,0.0457,https://api.spotify.com/v1/audio-analysis/2zO5cQdHLBOPlnQqWeNCFM,0.519,189680,0.85,2zO5cQdHLBOPlnQqWeNCFM,0.0,9,0.233,-6.777,1,0.0678,123.419,4,https://api.spotify.com/v1/tracks/2zO5cQdHLBOPlnQqWeNCFM,audio_features,0.749,spotify:track:2zO5cQdHLBOPlnQqWeNCFM
32,0.709,https://api.spotify.com/v1/audio-analysis/21OAtH4eqrlrjF61I0MNQh,0.862,171507,0.661,21OAtH4eqrlrjF61I0MNQh,1.22e-06,8,0.309,-12.197,1,0.3,112.538,4,https://api.spotify.com/v1/tracks/21OAtH4eqrlrjF61I0MNQh,audio_features,0.964,spotify:track:21OAtH4eqrlrjF61I0MNQh
33,0.265,https://api.spotify.com/v1/audio-analysis/6zN3LVBPT53FOZ3JsmbwEZ,0.401,168733,0.446,6zN3LVBPT53FOZ3JsmbwEZ,0.0,4,0.298,-9.646,1,0.0416,103.906,4,https://api.spotify.com/v1/tracks/6zN3LVBPT53FOZ3JsmbwEZ,audio_features,0.425,spotify:track:6zN3LVBPT53FOZ3JsmbwEZ
34,0.821,https://api.spotify.com/v1/audio-analysis/61D60xl8OUaRRmsQoexzAR,0.329,209733,0.197,61D60xl8OUaRRmsQoexzAR,0.0,9,0.186,-14.771,1,0.0415,163.512,1,https://api.spotify.com/v1/tracks/61D60xl8OUaRRmsQoexzAR,audio_features,0.396,spotify:track:61D60xl8OUaRRmsQoexzAR
35,0.114,https://api.spotify.com/v1/audio-analysis/127PMKhiL3xwzu3J2qeWn6,0.404,133200,0.903,127PMKhiL3xwzu3J2qeWn6,0.0,2,0.0609,-10.43,0,0.097,94.154,4,https://api.spotify.com/v1/tracks/127PMKhiL3xwzu3J2qeWn6,audio_features,0.675,spotify:track:127PMKhiL3xwzu3J2qeWn6
36,0.499,https://api.spotify.com/v1/audio-analysis/3KFtTMzhe5hVTfMur4osaL,0.419,204336,0.523,3KFtTMzhe5hVTfMur4osaL,1.96e-06,9,0.118,-8.553,1,0.0399,176.468,3,https://api.spotify.com/v1/tracks/3KFtTMzhe5hVTfMur4osaL,audio_features,0.165,spotify:track:3KFtTMzhe5hVTfMur4osaL
37,0.376,https://api.spotify.com/v1/audio-analysis/6HVqfeID7hG2vx36HFlLZC,0.623,137067,0.784,6HVqfeID7hG2vx36HFlLZC,0.0,1,0.0509,-10.037,1,0.0359,100.676,4,https://api.spotify.com/v1/tracks/6HVqfeID7hG2vx36HFlLZC,audio_features,0.968,spotify:track:6HVqfeID7hG2vx36HFlLZC
38,0.606,https://api.spotify.com/v1/audio-analysis/68S4jRohXseJULqFrA8aTm,0.562,141947,0.651,68S4jRohXseJULqFrA8aTm,0.0,10,0.0807,-7.822,1,0.0453,158.982,4,https://api.spotify.com/v1/tracks/68S4jRohXseJULqFrA8aTm,audio_features,0.922,spotify:track:68S4jRohXseJULqFrA8aTm
39,0.33,https://api.spotify.com/v1/audio-analysis/76yID3GskDyGlv2uSUjRpl,0.622,139106,0.413,76yID3GskDyGlv2uSUjRpl,0.0,8,0.149,-10.508,1,0.0295,109.611,4,https://api.spotify.com/v1/tracks/76yID3GskDyGlv2uSUjRpl,audio_features,0.491,spotify:track:76yID3GskDyGlv2uSUjRpl
40,0.236,https://api.spotify.com/v1/audio-analysis/5bC4y9Zhn6ng0MOzACCHkc,0.347,150627,0.638,5bC4y9Zhn6ng0MOzACCHkc,0.0,2,0.0894,-10.258,1,0.0409,94.506,4,https://api.spotify.com/v1/tracks/5bC4y9Zhn6ng0MOzACCHkc,audio_features,0.61,spotify:track:5bC4y9Zhn6ng0MOzACCHkc
41,0.505,https://api.spotify.com/v1/audio-analysis/7G7pOhH50ZWkcl0BhmJdqw,0.497,163707,0.467,7G7pOhH50ZWkcl0BhmJdqw,1.12e-06,7,0.117,-9.012,1,0.0264,82.851,4,https://api.spotify.com/v1/tracks/7G7pOhH50ZWkcl0BhmJdqw,audio_features,0.813,spotify:track:7G7pOhH50ZWkcl0BhmJdqw
42,0.779,https://api.spotify.com/v1/audio-analysis/16HrfeIFAE98VAXV4WdjPg,0.673,134187,0.753,16HrfeIFAE98VAXV4WdjPg,1.84e-06,4,0.113,-8.124,0,0.0524,129.932,4,https://api.spotify.com/v1/tracks/16HrfeIFAE98VAXV4WdjPg,audio_features,0.955,spotify:track:16HrfeIFAE98VAXV4WdjPg
43,0.452,https://api.spotify.com/v1/audio-analysis/7cyOTirNS1rXygPulz9WR3,0.385,173813,0.306,7cyOTirNS1rXygPulz9WR3,7.43e-06,3,0.128,-12.167,1,0.0297,173.377,3,https://api.spotify.com/v1/tracks/7cyOTirNS1rXygPulz9WR3,audio_features,0.546,spotify:track:7cyOTirNS1rXygPulz9WR3
44,0.374,https://api.spotify.com/v1/audio-analysis/2fGe1krTxovW7xsgiaHkrN,0.357,159107,0.476,2fGe1krTxovW7xsgiaHkrN,4.65e-06,9,0.333,-9.592,1,0.036,113.403,4,https://api.spotify.com/v1/tracks/2fGe1krTxovW7xsgiaHkrN,audio_features,0.468,spotify:track:2fGe1krTxovW7xsgiaHkrN
45,0.51,https://api.spotify.com/v1/audio-analysis/36Ew5C2l5r1GAZifRhp4YG,0.731,143373,0.204,36Ew5C2l5r1GAZifRhp4YG,2.02e-05,11,0.0894,-18.934,1,0.0727,121.817,4,https://api.spotify.com/v1/tracks/36Ew5C2l5r1GAZifRhp4YG,audio_features,0.699,spotify:track:36Ew5C2l5r1GAZifRhp4YG
46,0.482,https://api.spotify.com/v1/audio-analysis/1DVTwlo4nWm41i91rN4xqh,0.599,163200,0.511,1DVTwlo4nWm41i91rN4xqh,2.03e-05,10,0.306,-10.072,1,0.0294,88.229,4,https://api.spotify.com/v1/tracks/1DVTwlo4nWm41i91rN4xqh,audio_features,0.779,spotify:track:1DVTwlo4nWm41i91rN4xqh
47,0.309,https://api.spotify.com/v1/audio-analysis/5UmxkHu1XuFUlqpRjgg8pT,0.726,146827,0.774,5UmxkHu1XuFUlqpRjgg8pT,0.0,11,0.118,-5.208,1,0.0314,75.295,4,https://api.spotify.com/v1/tracks/5UmxkHu1XuFUlqpRjgg8pT,audio_features,0.929,spotify:track:5UmxkHu1XuFUlqpRjgg8pT
48,0.353,https://api.spotify.com/v1/audio-analysis/0tcjsZ8XL6zQvEqwXWu4jX,0.604,187200,0.564,0tcjsZ8XL6zQvEqwXWu4jX,6.2e-05,3,0.227,-11.31,1,0.0291,106.606,4,https://api.spotify.com/v1/tracks/0tcjsZ8XL6zQvEqwXWu4jX,audio_features,0.781,spotify:track:0tcjsZ8XL6zQvEqwXWu4jX
49,0.702,https://api.spotify.com/v1/audio-analysis/6k9DUKMJpWvu6eFG3O64Lg,0.576,141293,0.727,6k9DUKMJpWvu6eFG3O64Lg,0.0,4,0.324,-9.973,0,0.05,173.854,4,https://api.spotify.com/v1/tracks/6k9DUKMJpWvu6eFG3O64Lg,audio_features,0.751,spotify:track:6k9DUKMJpWvu6eFG3O64Lg
0,0.113,https://api.spotify.com/v1/audio-analysis/6ONmtaVw3z9t4Zh2w4punC,0.602,136987,0.965,6ONmtaVw3z9t4Zh2w4punC,0.0044,4,0.365,-6.247,1,0.116,124.326,4,https://api.spotify.com/v1/tracks/6ONmtaVw3z9t4Zh2w4punC,audio_features,0.765,spotify:track:6ONmtaVw3z9t4Zh2w4punC
1,0.713,https://api.spotify.com/v1/audio-analysis/2XkuSbp5say8nZW8g6156Z,0.582,140867,0.575,2XkuSbp5say8nZW8g6156Z,3.66e-06,7,0.151,-11.89,1,0.0529,140.601,4,https://api.spotify.com/v1/tracks/2XkuSbp5say8nZW8g6156Z,audio_features,0.558,spotify:track:2XkuSbp5say8nZW8g6156Z
2,0.612,https://api.spotify.com/v1/audio-analysis/03nh0CNokqc24Dz8MawYJ3,0.539,160680,0.57,03nh0CNokqc24Dz8MawYJ3,0.0,0,0.0874,-7.059,1,0.0562,151.54,4,https://api.spotify.com/v1/tracks/03nh0CNokqc24Dz8MawYJ3,audio_features,0.947,spotify:track:03nh0CNokqc24Dz8MawYJ3
3,0.862,https://api.spotify.com/v1/audio-analysis/6zkYyYfr1wx6GjDjEMBlfk,0.633,114760,0.441,6zkYyYfr1wx6GjDjEMBlfk,0.84,5,0.143,-5.897,1,0.0332,132.873,4,https://api.spotify.com/v1/tracks/6zkYyYfr1wx6GjDjEMBlfk,audio_features,0.767,spotify:track:6zkYyYfr1wx6GjDjEMBlfk
4,0.83,https://api.spotify.com/v1/audio-analysis/6Kh5euxxgANHcC4lk1w2Ca,0.726,187920,0.519,6Kh5euxxgANHcC4lk1w2Ca,0.0,0,0.129,-13.868,1,0.0433,116.372,4,https://api.spotify.com/v1/tracks/6Kh5euxxgANHcC4lk1w2Ca,audio_features,0.894,spotify:track:6Kh5euxxgANHcC4lk1w2Ca
5,0.332,https://api.spotify.com/v1/audio-analysis/2o3g4FdKS1oDt4WIc1wDuw,0.581,126467,0.812,2o3g4FdKS1oDt4WIc1wDuw,0.0,11,0.649,-8.553,0,0.0753,120.79,4,https://api.spotify.com/v1/tracks/2o3g4FdKS1oDt4WIc1wDuw,audio_features,0.665,spotify:track:2o3g4FdKS1oDt4WIc1wDuw
6,0.94,https://api.spotify.com/v1/audio-analysis/1Vzr9AOdHw65UHoK1Vuxls,0.404,143267,0.246,1Vzr9AOdHw65UHoK1Vuxls,3e-05,11,0.297,-13.812,1,0.041,71.274,4,https://api.spotify.com/v1/tracks/1Vzr9AOdHw65UHoK1Vuxls,audio_features,0.281,spotify:track:1Vzr9AOdHw65UHoK1Vuxls
7,0.977,https://api.spotify.com/v1/audio-analysis/6EMPM69ycV2hiKsDxbbvDe,0.175,186921,0.249,6EMPM69ycV2hiKsDxbbvDe,0.911,10,0.166,-9.089,1,0.0311,92.927,3,https://api.spotify.com/v1/tracks/6EMPM69ycV2hiKsDxbbvDe,audio_features,0.203,spotify:track:6EMPM69ycV2hiKsDxbbvDe
8,0.572,https://api.spotify.com/v1/audio-analysis/2ttsaJ52fkJmLbPZCnrIrW,0.682,129853,0.602,2ttsaJ52fkJmLbPZCnrIrW,0.0,7,0.0429,-9.636,1,0.0835,119.571,4,https://api.spotify.com/v1/tracks/2ttsaJ52fkJmLbPZCnrIrW,audio_features,0.833,spotify:track:2ttsaJ52fkJmLbPZCnrIrW
9,0.617,https://api.spotify.com/v1/audio-analysis/4YumtAvz1IPEvC75o7stw8,0.639,169000,0.394,4YumtAvz1IPEvC75o7stw8,0.00446,0,0.066,-12.638,1,0.0757,148.243,4,https://api.spotify.com/v1/tracks/4YumtAvz1IPEvC75o7stw8,audio_features,0.898,spotify:track:4YumtAvz1IPEvC75o7stw8
10,0.311,https://api.spotify.com/v1/audio-analysis/3haZcHm3HydDVxm3je3Zmg,0.544,168240,0.748,3haZcHm3HydDVxm3je3Zmg,0.000716,1,0.0633,-6.243,1,0.0298,139.739,4,https://api.spotify.com/v1/tracks/3haZcHm3HydDVxm3je3Zmg,audio_features,0.825,spotify:track:3haZcHm3HydDVxm3je3Zmg
11,0.513,https://api.spotify.com/v1/audio-analysis/2HCaIYjkvWSZzaSKUoOh3d,0.456,149467,0.47,2HCaIYjkvWSZzaSKUoOh3d,3.76e-05,2,0.444,-9.564,1,0.0294,120.336,4,https://api.spotify.com/v1/tracks/2HCaIYjkvWSZzaSKUoOh3d,audio_features,0.639,spotify:track:2HCaIYjkvWSZzaSKUoOh3d
12,0.0592,https://api.spotify.com/v1/audio-analysis/4Q6jlf64hZpS0fnrl1b10J,0.463,165987,0.604,4Q6jlf64hZpS0fnrl1b10J,0.00384,4,0.339,-12.215,1,0.0286,101.638,4,https://api.spotify.com/v1/tracks/4Q6jlf64hZpS0fnrl1b10J,audio_features,0.62,spotify:track:4Q6jlf64hZpS0fnrl1b10J
13,0.329,https://api.spotify.com/v1/audio-analysis/05dRdylQO8eoR9pGjxso7e,0.388,184253,0.534,05dRdylQO8eoR9pGjxso7e,0.0,9,0.149,-8.833,1,0.0318,125.954,4,https://api.spotify.com/v1/tracks/05dRdylQO8eoR9pGjxso7e,audio_features,0.734,spotify:track:05dRdylQO8eoR9pGjxso7e
14,0.3,https://api.spotify.com/v1/audio-analysis/0erBl6JD3AeLeVBsS5gGek,0.554,155267,0.581,0erBl6JD3AeLeVBsS5gGek,0.0,0,0.108,-7.649,1,0.0298,123.371,4,https://api.spotify.com/v1/tracks/0erBl6JD3AeLeVBsS5gGek,audio_features,0.812,spotify:track:0erBl6JD3AeLeVBsS5gGek
15,0.00128,https://api.spotify.com/v1/audio-analysis/4tLhDH3WLDWQ57R1onMdIg,0.353,173947,0.944,4tLhDH3WLDWQ57R1onMdIg,0.00589,2,0.76,-8.983,1,0.14,145.696,4,https://api.spotify.com/v1/tracks/4tLhDH3WLDWQ57R1onMdIg,audio_features,0.475,spotify:track:4tLhDH3WLDWQ57R1onMdIg
16,0.516,https://api.spotify.com/v1/audio-analysis/0TEPhSQinwMvtmwoyW807s,0.673,162200,0.766,0TEPhSQinwMvtmwoyW807s,0.0,1,0.346,-7.294,1,0.0721,159.168,4,https://api.spotify.com/v1/tracks/0TEPhSQinwMvtmwoyW807s,audio_features,0.966,spotify:track:0TEPhSQinwMvtmwoyW807s
17,0.0111,https://api.spotify.com/v1/audio-analysis/5KnoGzqktzPxHC38VQgWha,0.436,145867,0.586,5KnoGzqktzPxHC38VQgWha,4.54e-06,2,0.447,-8.292,0,0.0308,132.778,4,https://api.spotify.com/v1/tracks/5KnoGzqktzPxHC38VQgWha,audio_features,0.674,spotify:track:5KnoGzqktzPxHC38VQgWha
18,0.776,https://api.spotify.com/v1/audio-analysis/4TA8Rb2TOfmXqLRL5JCIGD,0.487,163400,0.431,4TA8Rb2TOfmXqLRL5JCIGD,0.0,0,0.204,-7.648,1,0.0301,115.536,4,https://api.spotify.com/v1/tracks/4TA8Rb2TOfmXqLRL5JCIGD,audio_features,0.674,spotify:track:4TA8Rb2TOfmXqLRL5JCIGD
19,0.75,https://api.spotify.com/v1/audio-analysis/2NrqSZ2W6psPDofrVVsdp8,0.341,161827,0.795,2NrqSZ2W6psPDofrVVsdp8,0.168,2,0.101,-7.896,1,0.0512,139.057,4,https://api.spotify.com/v1/tracks/2NrqSZ2W6psPDofrVVsdp8,audio_features,0.47,spotify:track:2NrqSZ2W6psPDofrVVsdp8
20,0.754,https://api.spotify.com/v1/audio-analysis/5MGwsE3oxsd8J0MmQVNhHF,0.708,164227,0.455,5MGwsE3oxsd8J0MmQVNhHF,0.000378,5,0.0764,-9.297,1,0.0314,111.481,4,https://api.spotify.com/v1/tracks/5MGwsE3oxsd8J0MmQVNhHF,audio_features,0.694,spotify:track:5MGwsE3oxsd8J0MmQVNhHF
21,0.287,https://api.spotify.com/v1/audio-analysis/24SBSzZmlQRaA5SVyzp9yr,0.448,193627,0.596,24SBSzZmlQRaA5SVyzp9yr,0.0,5,0.0952,-8.005,1,0.0332,108.412,4,https://api.spotify.com/v1/tracks/24SBSzZmlQRaA5SVyzp9yr,audio_features,0.38,spotify:track:24SBSzZmlQRaA5SVyzp9yr
22,0.29,https://api.spotify.com/v1/audio-analysis/0Arrnl9EB7LtzPISpNBQQf,0.366,153160,0.707,0Arrnl9EB7LtzPISpNBQQf,3.17e-05,0,0.505,-9.392,1,0.046,127.701,4,https://api.spotify.com/v1/tracks/0Arrnl9EB7LtzPISpNBQQf,audio_features,0.525,spotify:track:0Arrnl9EB7LtzPISpNBQQf
23,0.758,https://api.spotify.com/v1/audio-analysis/0rmo2z33HYChd2acGpwVOG,0.513,167800,0.39,0rmo2z33HYChd2acGpwVOG,2.26e-05,0,0.298,-12.509,1,0.0259,81.518,4,https://api.spotify.com/v1/tracks/0rmo2z33HYChd2acGpwVOG,audio_features,0.792,spotify:track:0rmo2z33HYChd2acGpwVOG
24,0.652,https://api.spotify.com/v1/audio-analysis/0ffChmfi9hotwwC2ZwMVfT,0.121,180627,0.536,0ffChmfi9hotwwC2ZwMVfT,6.1e-05,4,0.205,-8.723,1,0.0327,172.806,3,https://api.spotify.com/v1/tracks/0ffChmfi9hotwwC2ZwMVfT,audio_features,0.427,spotify:track:0ffChmfi9hotwwC2ZwMVfT
25,0.909,https://api.spotify.com/v1/audio-analysis/7dHlQJqO7UWa9E2Vm9Z5S0,0.262,158253,0.341,7dHlQJqO7UWa9E2Vm9Z5S0,0.0,9,0.0896,-11.323,1,0.037,86.945,4,https://api.spotify.com/v1/tracks/7dHlQJqO7UWa9E2Vm9Z5S0,audio_features,0.374,spotify:track:7dHlQJqO7UWa9E2Vm9Z5S0
26,0.033,https://api.spotify.com/v1/audio-analysis/01SvVpoIcNUvN8Fp90Xsud,0.432,171093,0.448,01SvVpoIcNUvN8Fp90Xsud,3.21e-05,9,0.0993,-14.662,1,0.0408,118.101,4,https://api.spotify.com/v1/tracks/01SvVpoIcNUvN8Fp90Xsud,audio_features,0.787,spotify:track:01SvVpoIcNUvN8Fp90Xsud
27,0.309,https://api.spotify.com/v1/audio-analysis/67Wkfb6aX9bgRDAUxKDMEd,0.663,149840,0.405,67Wkfb6aX9bgRDAUxKDMEd,0.00112,9,0.132,-12.865,1,0.089,61.974,4,https://api.spotify.com/v1/tracks/67Wkfb6aX9bgRDAUxKDMEd,audio_features,0.822,spotify:track:67Wkfb6aX9bgRDAUxKDMEd
28,0.188,https://api.spotify.com/v1/audio-analysis/5ou2BiQ9FxIYkxsYvYHpAT,0.534,139560,0.725,5ou2BiQ9FxIYkxsYvYHpAT,0.0,6,0.0994,-7.576,0,0.0332,95.003,4,https://api.spotify.com/v1/tracks/5ou2BiQ9FxIYkxsYvYHpAT,audio_features,0.763,spotify:track:5ou2BiQ9FxIYkxsYvYHpAT
29,0.514,https://api.spotify.com/v1/audio-analysis/0s7JK7h4rlpAYG0pEJC9Ow,0.311,157827,0.775,0s7JK7h4rlpAYG0pEJC9Ow,0.00108,4,0.306,-6.273,1,0.0436,96.158,3,https://api.spotify.com/v1/tracks/0s7JK7h4rlpAYG0pEJC9Ow,audio_features,0.427,spotify:track:0s7JK7h4rlpAYG0pEJC9Ow
30,0.408,https://api.spotify.com/v1/audio-analysis/4YmOc3Vwnm9fOsnDWiK2qy,0.623,148626,0.514,4YmOc3Vwnm9fOsnDWiK2qy,0.0,2,0.0796,-7.29,1,0.0254,98.651,4,https://api.spotify.com/v1/tracks/4YmOc3Vwnm9fOsnDWiK2qy,audio_features,0.397,spotify:track:4YmOc3Vwnm9fOsnDWiK2qy
31,0.463,https://api.spotify.com/v1/audio-analysis/5q8U2NsIc57QWjY7MZi371,0.586,146187,0.51,5q8U2NsIc57QWjY7MZi371,0.0,9,0.221,-9.072,1,0.0379,119.045,4,https://api.spotify.com/v1/tracks/5q8U2NsIc57QWjY7MZi371,audio_features,0.638,spotify:track:5q8U2NsIc57QWjY7MZi371
32,0.229,https://api.spotify.com/v1/audio-analysis/0AiuEo7FCxP2y2WTOpLPe5,0.494,147893,0.666,0AiuEo7FCxP2y2WTOpLPe5,5.69e-05,9,0.0469,-9.743,0,0.0351,140.832,4,https://api.spotify.com/v1/tracks/0AiuEo7FCxP2y2WTOpLPe5,audio_features,0.699,spotify:track:0AiuEo7FCxP2y2WTOpLPe5
33,0.764,https://api.spotify.com/v1/audio-analysis/1OJY5B4vKuOgZkmt8qOHeH,0.282,171200,0.274,1OJY5B4vKuOgZkmt8qOHeH,0.0,9,0.464,-13.506,0,0.0301,102.016,3,https://api.spotify.com/v1/tracks/1OJY5B4vKuOgZkmt8qOHeH,audio_features,0.208,spotify:track:1OJY5B4vKuOgZkmt8qOHeH
34,0.9,https://api.spotify.com/v1/audio-analysis/1EQM2dzVfURV0WklqRK4rV,0.605,142733,0.334,1EQM2dzVfURV0WklqRK4rV,0.0121,0,0.0959,-14.555,0,0.0364,105.049,4,https://api.spotify.com/v1/tracks/1EQM2dzVfURV0WklqRK4rV,audio_features,0.667,spotify:track:1EQM2dzVfURV0WklqRK4rV
35,0.0229,https://api.spotify.com/v1/audio-analysis/58cDx1uTmaAaF2rqU0UrtF,0.65,159867,0.897,58cDx1uTmaAaF2rqU0UrtF,0.0124,9,0.396,-7.368,1,0.0377,123.833,4,https://api.spotify.com/v1/tracks/58cDx1uTmaAaF2rqU0UrtF,audio_features,0.925,spotify:track:58cDx1uTmaAaF2rqU0UrtF
36,0.0348,https://api.spotify.com/v1/audio-analysis/7fSGbZLhWlAiCC3HDPAULu,0.725,222813,0.853,7fSGbZLhWlAiCC3HDPAULu,0.127,2,0.196,-7.842,1,0.0353,136.282,4,https://api.spotify.com/v1/tracks/7fSGbZLhWlAiCC3HDPAULu,audio_features,0.904,spotify:track:7fSGbZLhWlAiCC3HDPAULu
37,0.174,https://api.spotify.com/v1/audio-analysis/4h1PYaqQbkxUQT0la30SMz,0.615,202813,0.463,4h1PYaqQbkxUQT0la30SMz,4.22e-05,11,0.536,-13.249,0,0.054,132.571,4,https://api.spotify.com/v1/tracks/4h1PYaqQbkxUQT0la30SMz,audio_features,0.54,spotify:track:4h1PYaqQbkxUQT0la30SMz
38,0.18,https://api.spotify.com/v1/audio-analysis/5P3qlhlQnyPzwZRVzdL4l4,0.352,156440,0.797,5P3qlhlQnyPzwZRVzdL4l4,0.0,11,0.223,-6.472,0,0.0339,86.163,4,https://api.spotify.com/v1/tracks/5P3qlhlQnyPzwZRVzdL4l4,audio_features,0.691,spotify:track:5P3qlhlQnyPzwZRVzdL4l4
39,0.246,https://api.spotify.com/v1/audio-analysis/1LLRDElWPw0p4ZLgHBQy8Y,0.4,127467,0.669,1LLRDElWPw0p4ZLgHBQy8Y,0.0,7,0.678,-10.661,1,0.0373,93.275,3,https://api.spotify.com/v1/tracks/1LLRDElWPw0p4ZLgHBQy8Y,audio_features,0.679,spotify:track:1LLRDElWPw0p4ZLgHBQy8Y
40,0.756,https://api.spotify.com/v1/audio-analysis/2HkHE4EeZyx9AncSN042q3,0.391,128800,0.463,2HkHE4EeZyx9AncSN042q3,0.0,2,0.109,-13.301,1,0.148,184.256,3,https://api.spotify.com/v1/tracks/2HkHE4EeZyx9AncSN042q3,audio_features,0.594,spotify:track:2HkHE4EeZyx9AncSN042q3
41,0.751,https://api.spotify.com/v1/audio-analysis/6hVyDEqxmtOgQuVfTvgnee,0.776,128493,0.626,6hVyDEqxmtOgQuVfTvgnee,0.0,7,0.0743,-10.615,1,0.344,136.334,4,https://api.spotify.com/v1/tracks/6hVyDEqxmtOgQuVfTvgnee,audio_features,0.946,spotify:track:6hVyDEqxmtOgQuVfTvgnee
42,0.586,https://api.spotify.com/v1/audio-analysis/48t1ooCntbAzQW4HVGofkc,0.588,192840,0.444,48t1ooCntbAzQW4HVGofkc,0.0,5,0.146,-9.781,1,0.0362,124.321,4,https://api.spotify.com/v1/tracks/48t1ooCntbAzQW4HVGofkc,audio_features,0.487,spotify:track:48t1ooCntbAzQW4HVGofkc
43,0.729,https://api.spotify.com/v1/audio-analysis/3AhXZa8sUQht0UEdBJgpGc,0.483,369600,0.721,3AhXZa8sUQht0UEdBJgpGc,0.0,0,0.189,-6.836,1,0.032,95.261,4,https://api.spotify.com/v1/tracks/3AhXZa8sUQht0UEdBJgpGc,audio_features,0.562,spotify:track:3AhXZa8sUQht0UEdBJgpGc
44,0.246,https://api.spotify.com/v1/audio-analysis/2SWBfqj1FrS8t8z56G55rP,0.621,193840,0.708,2SWBfqj1FrS8t8z56G55rP,2e-06,6,0.143,-9.057,1,0.0259,110.533,3,https://api.spotify.com/v1/tracks/2SWBfqj1FrS8t8z56G55rP,audio_features,0.624,spotify:track:2SWBfqj1FrS8t8z56G55rP
45,0.111,https://api.spotify.com/v1/audio-analysis/1MI0O2mwTpdwkZpfWz4J7o,0.452,123760,0.574,1MI0O2mwTpdwkZpfWz4J7o,0.0,9,0.0823,-7.936,1,0.0321,123.204,4,https://api.spotify.com/v1/tracks/1MI0O2mwTpdwkZpfWz4J7o,audio_features,0.811,spotify:track:1MI0O2mwTpdwkZpfWz4J7o
46,0.522,https://api.spotify.com/v1/audio-analysis/7KyKvkwUv7YojtOxKey5TN,0.404,165000,0.715,7KyKvkwUv7YojtOxKey5TN,0.0,5,0.387,-8.614,0,0.0346,125.873,4,https://api.spotify.com/v1/tracks/7KyKvkwUv7YojtOxKey5TN,audio_features,0.553,spotify:track:7KyKvkwUv7YojtOxKey5TN
47,0.108,https://api.spotify.com/v1/audio-analysis/7goYWv23g1DALXGqinidGY,0.617,111960,0.696,7goYWv23g1DALXGqinidGY,8.49e-05,9,0.169,-10.678,1,0.185,184.804,4,https://api.spotify.com/v1/tracks/7goYWv23g1DALXGqinidGY,audio_features,0.931,spotify:track:7goYWv23g1DALXGqinidGY
48,0.542,https://api.spotify.com/v1/audio-analysis/6Yc2bkiq8EMbNuOKIuWabp,0.453,142067,0.77,6Yc2bkiq8EMbNuOKIuWabp,1.52e-06,5,0.0778,-5.484,0,0.0469,111.209,4,https://api.spotify.com/v1/tracks/6Yc2bkiq8EMbNuOKIuWabp,audio_features,0.691,spotify:track:6Yc2bkiq8EMbNuOKIuWabp
