artistID,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artistID
1kjO72M26jZkv0aaGxJaov,0.00627,0.722,279893.0,0.695,0.0003,0.297,-4.718,0.0,0.10800000000000001,96.285,4.0,0.8370000000000001,1kjO72M26jZkv0aaGxJaov
1km0R7wy712AzLkA1WjKET,0.00427,0.498,258573.0,0.647,9.87e-06,0.146,-7.631,1.0,0.0358,163.87,4.0,0.257,1km0R7wy712AzLkA1WjKET
1koB5QKbeDr0AJP50bmpLb,0.309,0.6629999999999999,149840.0,0.405,0.00112,0.132,-12.865,1.0,0.08900000000000001,61.974,4.0,0.8220000000000001,1koB5QKbeDr0AJP50bmpLb
1koahA4L2b5ZFjaFC05pbk,0.09290000000000001,0.532,217273.0,0.8835,0.0,0.06870000000000001,-3.399,0.5,0.03975,125.2045,4.0,0.6154999999999999,1koahA4L2b5ZFjaFC05pbk
1kx78nQhmITF7OFvivyN4v,0.124,0.46399999999999997,213133.0,0.922,0.22699999999999998,0.0546,-8.399,1.0,0.0638,129.078,4.0,0.695,1kx78nQhmITF7OFvivyN4v
1l2c9qjUoZeLoDwH80nr3h,0.073,0.64,182021.0,0.8190000000000001,0.0,0.293,-5.61,1.0,0.292,182.067,4.0,0.586,1l2c9qjUoZeLoDwH80nr3h
1l48rGyg7MMLBbmP8MyFj3,0.423,0.687,204689.0,0.44799999999999995,2.3199999999999998e-05,0.11,-9.484,0.0,0.0271,102.015,4.0,0.21,1l48rGyg7MMLBbmP8MyFj3
1l7ZsJRRS8wlW3WfJfPfNS,0.19870823529411766,0.6591176470588236,238365.41176470587,0.7267647058823529,0.0025065529411764705,0.25411764705882356,-4.876941176470588,0.7058823529411765,0.11625882352941179,124.844,4.0,0.5394235294117647,1l7ZsJRRS8wlW3WfJfPfNS
1l8Fu6IkuTP0U5QetQJ5Xt,0.10300000000000001,0.8029999999999999,214480.0,0.585,3.94e-06,0.0644,-5.861000000000001,1.0,0.0432,105.01700000000001,4.0,0.593,1l8Fu6IkuTP0U5QetQJ5Xt
1lGReIUASTdoG6RhJ6Me02,0.0122,0.7509999999999999,218733.0,0.907,0.0,0.5489999999999999,-3.741,0.0,0.141,136.062,4.0,0.7759999999999999,1lGReIUASTdoG6RhJ6Me02
1lO13Grp3I1AsIbcACRWvv,0.18928399999999998,0.459,244040.0,0.5403333333333333,0.0009744933333333335,0.209,-9.018666666666666,1.0,0.0342,131.594,4.0,0.295,1lO13Grp3I1AsIbcACRWvv
1lQ4MIAHlKeAEKEJXfOZN3,0.0385,0.713,266181.5,0.7050000000000001,0.02763,0.0505,-9.180499999999999,0.5,0.048,119.47800000000001,4.0,0.9485,1lQ4MIAHlKeAEKEJXfOZN3
1lYT0A0LV5DUfxr6doRP3d,0.000367,0.731,594453.0,0.875,0.858,0.289,-6.393,1.0,0.0459,112.775,4.0,0.166,1lYT0A0LV5DUfxr6doRP3d
1lZvg4fNAqHoj6I9N8naBM,0.0146,0.41700000000000004,171693.0,0.8490000000000001,0.00038700000000000003,0.0673,-4.199,0.0,0.0481,94.26700000000001,4.0,0.594,1lZvg4fNAqHoj6I9N8naBM
1lhfpjkmZcZPQ4yemTenK1,0.0386,0.664,208920.0,0.929,1.64e-06,0.132,-7.597,0.0,0.049,130.498,4.0,0.86,1lhfpjkmZcZPQ4yemTenK1
1lqXV3UkLGGY3eqM8WL8mN,0.639,0.31,157229.0,0.6559999999999999,0.0,0.311,-8.97,1.0,0.0504,197.62599999999998,3.0,0.85,1lqXV3UkLGGY3eqM8WL8mN
1m24736Bdew1oQVxTePOCo,0.0441,0.6890000000000001,493480.0,0.89,0.00674,0.831,-6.031000000000001,1.0,0.0825,123.016,4.0,0.55,1m24736Bdew1oQVxTePOCo
1m4wKgQR0B8YEozolxsq87,0.11599999999999999,0.679,220307.0,0.5660000000000001,0.0205,0.0739,-9.79,1.0,0.0391,129.971,4.0,0.48700000000000004,1m4wKgQR0B8YEozolxsq87
1mFX1QlezK1lNPKQJkhwWb,0.2655,0.7795000000000001,248386.5,0.671,0.006964,0.41800000000000004,-9.1415,0.5,0.0981,96.393,4.0,0.7835,1mFX1QlezK1lNPKQJkhwWb
1mG23iQeR29Ojhq89D5gbh,0.027202000000000004,0.746,273664.0,0.6902000000000001,0.0003946,0.30188,-9.358,0.2,0.11244000000000001,107.179,4.0,0.6636,1mG23iQeR29Ojhq89D5gbh
1mNnxxnPfHQDOkFjnZmdkc,0.11800000000000001,0.858,283453.0,0.5539999999999999,0.0863,0.0398,-6.542000000000001,0.0,0.0363,113.68299999999999,4.0,0.965,1mNnxxnPfHQDOkFjnZmdkc
1mPzbhI5OxkyJnTeuKeD8q,0.0863,0.7879999999999999,195000.0,0.9490000000000001,9.76e-05,0.07400000000000001,-6.492000000000001,0.0,0.0717,121.021,4.0,0.861,1mPzbhI5OxkyJnTeuKeD8q
1mRh99FPdIF1UZaSER3OHK,0.585,0.6034999999999999,230495.5,0.353,0.002395,0.263,-11.8005,1.0,0.02935,116.589,3.5,0.516,1mRh99FPdIF1UZaSER3OHK
1mU61l2mcjEFraXZLpvVMo,0.008995,0.5475,204226.0,0.853,0.000575,0.1457,-4.903499999999999,1.0,0.03845,119.94550000000001,4.0,0.28800000000000003,1mU61l2mcjEFraXZLpvVMo
1mZu3rO7qSD09GdDpePHhY,0.16493666666666668,0.5386666666666667,366522.1666666667,0.6261666666666666,0.07889244999999999,0.22801666666666667,-11.200333333333333,0.3333333333333333,0.04021666666666667,119.83,4.0,0.347,1mZu3rO7qSD09GdDpePHhY
1mjzdV49eU7CuhdWnJOWBd,0.00251,0.879,503133.0,0.693,0.23,0.0599,-8.421,0.0,0.0867,122.311,4.0,0.8690000000000001,1mjzdV49eU7CuhdWnJOWBd
1mqUnUJZ9UcwN2chWOrF6H,0.0484,0.8959999999999999,358373.0,0.6509999999999999,0.000528,0.247,-6.725,0.0,0.0484,125.361,4.0,0.8809999999999999,1mqUnUJZ9UcwN2chWOrF6H
1mxVYHIBmGP50oNis3kn8F,0.00206,0.672,224067.0,0.956,0.0469,0.0436,-8.203,0.0,0.0727,108.3,4.0,0.652,1mxVYHIBmGP50oNis3kn8F
1n34ZpZX4OCwbuyo9mnfU8,0.00424,0.503,238539.0,0.982,0.0,0.184,-1.155,0.0,0.0819,75.012,4.0,0.693,1n34ZpZX4OCwbuyo9mnfU8
1nF6ySrA8ZNCWtwHZJ3I4j,0.5015000000000001,0.5569999999999999,207587.0,0.4,0.001075,0.244,-8.589,1.0,0.026549999999999997,109.382,4.0,0.3855,1nF6ySrA8ZNCWtwHZJ3I4j
1nG76JR0ugpNY8aQZiBuiE,0.43200000000000005,0.502,183640.0,0.843,0.165,0.627,-6.76,1.0,0.0669,145.243,4.0,0.691,1nG76JR0ugpNY8aQZiBuiE
1nIUhcKHnK6iyumRyoV68C,0.9840000000000001,0.233,189493.0,0.14800000000000002,0.47,0.105,-12.485,1.0,0.0324,64.693,3.0,0.0579,1nIUhcKHnK6iyumRyoV68C
1nOTwY0FfKdXCBQiuQILbG,0.4325,0.6165,269267.0,0.5225,0.09871599999999998,0.2228,-12.961500000000001,1.0,0.038599999999999995,87.8755,4.0,0.6605,1nOTwY0FfKdXCBQiuQILbG
1nRNvmTyMNGEgtEk7wU9CI,0.28600000000000003,0.502,215733.5,0.7170000000000001,7.049999999999999e-05,0.544,-5.5695,1.0,0.0354,142.402,4.0,0.6134999999999999,1nRNvmTyMNGEgtEk7wU9CI
1nSRa2YjjFWJLHGKM07oGQ,0.00047599999999999997,0.6990000000000001,218173.0,0.579,0.0,0.0563,-5.065,1.0,0.033,89.01899999999999,4.0,0.7190000000000001,1nSRa2YjjFWJLHGKM07oGQ
1nUUfnmwd9mdpTPwMcM1hd,0.624,0.693,222680.0,0.9690000000000001,0.00425,0.35600000000000004,-5.093,1.0,0.0407,120.04,4.0,0.8759999999999999,1nUUfnmwd9mdpTPwMcM1hd
1nWVAz0ZMSKzLVB5oF23Vk,0.25385714285714284,0.6227142857142857,208299.14285714287,0.7084285714285714,2.111428571428571e-05,0.1415,-10.443714285714284,1.0,0.031114285714285716,135.58414285714284,3.857142857142857,0.8985714285714286,1nWVAz0ZMSKzLVB5oF23Vk
1naX4fxuRaDFlj9tGfIUZk,0.0286,0.667,181360.0,0.879,0.000538,0.0882,-6.314,1.0,0.0394,154.986,4.0,0.35100000000000003,1naX4fxuRaDFlj9tGfIUZk
1ndbhCetpOLuEjF57hjqSG,0.0969,0.586,311067.0,0.41,0.000239,0.107,-10.138,1.0,0.0309,76.097,4.0,0.24,1ndbhCetpOLuEjF57hjqSG
1ndpQw8Kn3ZO4WuU1wu23Y,0.386,0.737,276577.0,0.39,0.0,0.0468,-16.553,1.0,0.0656,95.249,4.0,0.917,1ndpQw8Kn3ZO4WuU1wu23Y
1niMQvL46zqZ7kHrfqFZNA,0.218,0.5309999999999999,199486.5,0.4255,0.001695,0.2985,-13.66,0.5,0.13015,115.958,4.0,0.5085000000000001,1niMQvL46zqZ7kHrfqFZNA
1oNNXvHhdh9AMQK0Ndm51G,0.0613,0.6559999999999999,207653.0,0.9309999999999999,0.0,0.21899999999999997,-4.188,1.0,0.0981,91.881,4.0,0.534,1oNNXvHhdh9AMQK0Ndm51G
1oVGKaQu7WJwgR6668lrrI,0.18,0.597,386506.0,0.7879999999999999,0.314,0.0582,-11.805,1.0,0.0349,109.37700000000001,4.0,0.9540000000000001,1oVGKaQu7WJwgR6668lrrI
1oVuX34X6bOKv0kBS2d5gh,0.0008410000000000001,0.895,229440.0,0.478,0.413,0.376,-10.970999999999998,0.0,0.0691,127.99,4.0,0.9279999999999999,1oVuX34X6bOKv0kBS2d5gh
1oWAn5WwtqDPG60T5tIJOo,0.00037,0.773,367307.0,0.593,0.0683,0.0872,-10.534,0.0,0.0549,117.00399999999999,4.0,0.248,1oWAn5WwtqDPG60T5tIJOo
1oX1l8zC13ovzEoGm2CAsd,0.0896,0.8109999999999999,183640.0,0.5479999999999999,0.00743,0.0841,-15.475,0.0,0.047,121.99799999999999,4.0,0.961,1oX1l8zC13ovzEoGm2CAsd
1obCY0BpafjD2yO81D72Jd,0.45799999999999996,0.796,172040.0,0.7204999999999999,8.25e-06,0.5275000000000001,-9.5485,1.0,0.1391,117.36449999999999,4.0,0.916,1obCY0BpafjD2yO81D72Jd
1okJ4NC308qbtY9LyHn6DO,0.0045899999999999995,0.7440000000000001,189467.0,0.7390000000000001,0.0,0.306,-5.35,1.0,0.0387,104.99,4.0,0.649,1okJ4NC308qbtY9LyHn6DO
1ouOm2gd2sdGJC97nn9Cmw,0.0352,0.71,211413.0,0.956,0.0,0.196,-5.564,0.0,0.124,130.013,4.0,0.149,1ouOm2gd2sdGJC97nn9Cmw
1owFk9HCCiomrmEt6k9cqC,0.0705,0.6659999999999999,215627.0,0.615,0.0,0.0892,-11.73,1.0,0.138,172.52900000000002,4.0,0.8240000000000001,1owFk9HCCiomrmEt6k9cqC
1ox2qi8Y03kTu0fypNp4TK,0.0175,0.6459999999999999,224293.0,0.8690000000000001,0.00317,0.32299999999999995,-9.814,1.0,0.0422,127.935,4.0,0.9640000000000001,1ox2qi8Y03kTu0fypNp4TK
1oyhzepxfoU7FZ2joQxGdA,0.0521,0.626,280667.0,0.8220000000000001,0.0,0.19699999999999998,-7.619,1.0,0.0462,107.11200000000001,4.0,0.586,1oyhzepxfoU7FZ2joQxGdA
1pJEZXU2hJApJW3rM7LmMu,0.4205,0.41800000000000004,180613.0,0.7935,0.00040705,0.09995,-5.622,1.0,0.05565,87.2145,4.0,0.5105,1pJEZXU2hJApJW3rM7LmMu
1pOxfd2nGiWWa5LYt2pe38,0.516,0.282,151719.0,0.545,0.000213,0.877,-12.315999999999999,1.0,0.0402,163.36700000000002,4.0,0.924,1pOxfd2nGiWWa5LYt2pe38
1pXnYmLbedhz708gdE8zhe,0.29100000000000004,0.578,173040.0,0.49,0.000399,0.0673,-8.077,0.0,0.0315,136.054,4.0,0.855,1pXnYmLbedhz708gdE8zhe
1pYxANcOtFZSECxACjmCE8,0.37,0.789,229827.0,0.7440000000000001,0.0,0.11199999999999999,-2.673,1.0,0.139,89.399,4.0,0.77,1pYxANcOtFZSECxACjmCE8
1pbHrVayIcVpHI9z97u4bK,0.028866666666666665,0.6623333333333333,178274.66666666666,0.6723333333333333,0.028241,0.4183333333333333,-5.550333333333332,0.3333333333333333,0.04193333333333334,126.992,4.0,0.3566666666666667,1pbHrVayIcVpHI9z97u4bK
1pggi3bfbAPkwrylE63MEO,0.08524999999999999,0.7855,300053.5,0.707,0.015205,0.269,-6.023,1.0,0.0373,127.83699999999999,4.0,0.5700000000000001,1pggi3bfbAPkwrylE63MEO
1pj4SaBrb6hh9WUyg2acsF,0.113,0.47700000000000004,131493.0,0.591,0.0,0.162,-6.534,1.0,0.0264,87.443,3.0,0.754,1pj4SaBrb6hh9WUyg2acsF
1pmVZWvBhcy21nSVZ5yf3h,0.050116666666666664,0.5396666666666666,198606.33333333334,0.7046666666666667,0.0001006,0.2316666666666667,-9.200000000000001,0.6666666666666666,0.053799999999999994,152.54066666666665,4.0,0.7896666666666667,1pmVZWvBhcy21nSVZ5yf3h
1px59EFgB6u2uTLv93tOtr,0.20154000000000002,0.4855714285714285,213230.42857142858,0.6544285714285715,0.0005353385714285715,0.15097142857142856,-10.014142857142858,0.5714285714285714,0.04505714285714286,127.22057142857145,4.0,0.5811428571428572,1px59EFgB6u2uTLv93tOtr
1q1wfzh2xtpj27TnIAqIvd,0.821,0.284,237427.0,0.405,0.21899999999999997,0.174,-16.582,0.0,0.0654,150.121,3.0,0.161,1q1wfzh2xtpj27TnIAqIvd
1q24xIsAD7JZuVkTLR9TJy,0.16,0.529,135187.0,0.7170000000000001,0.0,0.45899999999999996,-7.827000000000001,1.0,0.0347,112.743,3.0,0.919,1q24xIsAD7JZuVkTLR9TJy
1q5NERlWXdp2AobgRQwKNj,0.7295,0.243,153567.0,0.661,0.027033350000000005,0.368,-6.2325,1.0,0.0407,109.75200000000001,3.0,0.5675,1q5NERlWXdp2AobgRQwKNj
1qDEEUdi9ve73U14D3i4Dz,0.00395,0.716,159289.0,0.804,0.51,0.0941,-6.374,1.0,0.0881,130.30100000000002,4.0,0.8109999999999999,1qDEEUdi9ve73U14D3i4Dz
1qFOfghPhItJzIUt1iD1ty,0.8809999999999999,0.664,99067.0,0.19399999999999998,2.8e-06,0.10300000000000001,-16.589000000000002,1.0,0.0472,116.14299999999999,3.0,0.37200000000000005,1qFOfghPhItJzIUt1iD1ty
1qFy3FK37qaUCE2y2vWCak,0.932,0.406,176800.0,0.273,0.812,0.11900000000000001,-14.234000000000002,0.0,0.0343,114.714,4.0,0.24100000000000002,1qFy3FK37qaUCE2y2vWCak
1qIRoGEKXINqrCx5N1engi,0.858,0.243,577307.0,0.071,0.578,0.213,-21.234,1.0,0.0428,81.616,4.0,0.0766,1qIRoGEKXINqrCx5N1engi
1qM7ddO1J0S7eGGnuVmEXn,0.00447,0.439,203920.0,0.897,6.19e-05,0.75,-4.295,1.0,0.0608,128.02700000000002,4.0,0.612,1qM7ddO1J0S7eGGnuVmEXn
1qO2mRQM4zbksO586oM0W7,0.10300000000000001,0.706,179960.0,0.516,0.00107,0.551,-8.378,1.0,0.032,94.428,4.0,0.748,1qO2mRQM4zbksO586oM0W7
1qTkfKPxy3CsM4JgfYZOGV,0.0924,0.5579999999999999,238227.0,0.99,0.0,0.324,-5.56,1.0,0.0591,143.888,4.0,0.736,1qTkfKPxy3CsM4JgfYZOGV
1qUjOF5fzrpoNycD36b2jZ,0.34600000000000003,0.778,242733.0,0.547,0.000302,0.132,-7.273,1.0,0.0489,95.00200000000001,4.0,0.441,1qUjOF5fzrpoNycD36b2jZ
1qto4hHid1P71emI6Fd8xi,0.419,0.8029999999999999,254720.0,0.56,0.0,0.0608,-6.912000000000001,0.0,0.0398,133.679,4.0,0.77,1qto4hHid1P71emI6Fd8xi
1qv6wV0y16Iy6nWPTsTQUz,0.993,0.0,13275.0,0.991,0.997,0.922,-5.888999999999999,0.0,0.0,0.0,0.0,0.0,1qv6wV0y16Iy6nWPTsTQUz
1qyAl8T6GTcaOViaI7fs1j,0.579,0.565,209320.0,0.547,0.0,0.19399999999999998,-7.722,1.0,0.0347,75.018,4.0,0.252,1qyAl8T6GTcaOViaI7fs1j
1r2HS74Mni9J0yxBiIBikx,0.16999999999999998,0.589,181950.5,0.8734999999999999,0.000321,0.478,-4.035,0.0,0.07715,129.5325,4.0,0.8255000000000001,1r2HS74Mni9J0yxBiIBikx
1rHkJiRhUBpjAsGvA3JWtl,0.748,0.365,201733.0,0.217,3.39e-06,0.321,-14.273,1.0,0.0326,101.994,3.0,0.198,1rHkJiRhUBpjAsGvA3JWtl
1rKi6kZNi8iUz2mMlaAwQ9,0.0827,0.7290000000000001,221780.0,0.768,0.0218,0.203,-6.921,1.0,0.0379,127.941,4.0,0.546,1rKi6kZNi8iUz2mMlaAwQ9
1rSGNXhhYuWoq9BEz5DZGO,0.28800000000000003,0.6,244229.0,0.741,0.7559999999999999,0.0842,-5.912999999999999,1.0,0.0323,128.01,3.0,0.301,1rSGNXhhYuWoq9BEz5DZGO
1rZtJZlpcIWMtwEqAeXeFa,0.0407,0.847,323400.0,0.8740000000000001,0.20800000000000002,0.163,-9.024,0.0,0.0647,116.374,4.0,0.755,1rZtJZlpcIWMtwEqAeXeFa
1rlNSO7W5SWGspO6fgrHPS,0.5720000000000001,0.467,192360.0,0.47100000000000003,0.8240000000000001,0.122,-13.761,1.0,0.039,132.164,4.0,0.794,1rlNSO7W5SWGspO6fgrHPS
1rnFWXMlB0UBNexJZ6j33c,0.34299999999999997,0.39399999999999996,177627.0,0.627,0.0,0.22,-7.66,1.0,0.0384,104.846,4.0,0.622,1rnFWXMlB0UBNexJZ6j33c
1rul5bbgdYqUTi9TgifzVq,0.0803,0.604,325933.0,0.784,9.7e-05,0.111,-7.335,0.0,0.0634,84.48700000000001,4.0,0.324,1rul5bbgdYqUTi9TgifzVq
1sAkg8871iPVI0wPbOfIZa,0.264,0.549,219653.5,0.34700000000000003,0.0,0.2185,-10.5795,0.5,0.04425,143.768,4.0,0.602,1sAkg8871iPVI0wPbOfIZa
1sCP6KOLBfVVZRO420ukCu,0.0484,0.8959999999999999,358373.0,0.6509999999999999,0.000528,0.247,-6.725,0.0,0.0484,125.361,4.0,0.8809999999999999,1sCP6KOLBfVVZRO420ukCu
1sDVuztNhGcetCLChkleDA,0.363,0.67,165864.0,0.9359999999999999,0.0,0.7929999999999999,-4.3839999999999995,1.0,0.065,96.038,4.0,0.882,1sDVuztNhGcetCLChkleDA
1sPuAjy8SuvfwXNVgt52jg,0.529,0.47100000000000003,202373.0,0.377,0.0,0.28600000000000003,-10.937999999999999,1.0,0.0404,175.83599999999998,4.0,0.28800000000000003,1sPuAjy8SuvfwXNVgt52jg
1sTs8GU5lgBiANf1OypPp8,0.36,0.5479999999999999,226633.0,0.483,0.0,0.115,-7.97,0.0,0.0472,143.635,4.0,0.358,1sTs8GU5lgBiANf1OypPp8
1sXbwvCQLGZnaH0Jp2HTVc,0.32958,0.5802,196578.6,0.5098,0.0010770799999999998,0.31279999999999997,-8.789200000000001,0.8,0.034460000000000005,105.68020000000001,4.0,0.5406000000000001,1sXbwvCQLGZnaH0Jp2HTVc
1seU2dut8PjGSZbgrPl7by,0.419,0.8029999999999999,254720.0,0.56,0.0,0.0608,-6.912000000000001,0.0,0.0398,133.679,4.0,0.77,1seU2dut8PjGSZbgrPl7by
1sldhz8tzC100cRAdfnMht,0.17800000000000002,0.628,177933.0,0.603,1.73e-05,0.0686,-10.286,1.0,0.0312,120.78200000000001,4.0,0.951,1sldhz8tzC100cRAdfnMht
1t0yREjD6veswRoDdXp4cK,0.767,0.254,189379.0,0.37200000000000005,0.753,0.6709999999999999,-9.592,0.0,0.0392,138.095,4.0,0.0866,1t0yREjD6veswRoDdXp4cK
1t5Obu0U7nAQiz966y9xLz,0.000324,0.667,319519.0,0.7240000000000001,0.527,0.055,-6.4879999999999995,1.0,0.0686,127.96700000000001,4.0,0.302,1t5Obu0U7nAQiz966y9xLz
1tBngcZiZCDFiNJObL3Xme,0.0555,0.737,261653.0,0.59,3.81e-06,0.32,-9.572000000000001,1.0,0.0269,89.726,4.0,0.7190000000000001,1tBngcZiZCDFiNJObL3Xme
1tF9HtIFX8fJfBo64FIJ8S,0.3242555263157894,0.4112631578947367,225513.0,0.6743859649122806,0.011540691578947368,0.34314385964912286,-7.963649122807017,0.9298245614035088,0.042670175438596504,123.95850877192984,3.912280701754386,0.6177368421052633,1tF9HtIFX8fJfBo64FIJ8S
1tY1qrN4BoHjs6eKNsr6ja,0.000117,0.518,194973.0,0.6629999999999999,0.000641,0.10300000000000001,-12.73,1.0,0.069,122.66799999999999,4.0,0.9129999999999999,1tY1qrN4BoHjs6eKNsr6ja
1tZy7W2uz3JsklzkYv6eLt,0.41700000000000004,0.447,225093.0,0.63,4.3200000000000007e-05,0.368,-10.234,0.0,0.0501,134.159,4.0,0.6759999999999999,1tZy7W2uz3JsklzkYv6eLt
1tqZaCwM57UFKjWoYwMLrw,0.0222165,0.612,205513.0,0.6905,0.000575,0.29800000000000004,-7.5105,0.5,0.0314,127.65199999999999,4.0,0.7184999999999999,1tqZaCwM57UFKjWoYwMLrw
1tttI1iC4FsS6BM5l38oe5,0.20816500000000002,0.4205,211967.0,0.579,0.0355261,0.16205,-10.0795,1.0,0.0382,91.16300000000001,4.0,0.352,1tttI1iC4FsS6BM5l38oe5
1twC2fwPG5FkvYcMpVBQRz,0.5664,0.5546666666666668,256044.5,0.49066666666666664,0.01660266666666667,0.38563333333333333,-10.8245,0.8333333333333334,0.04596666666666666,106.67816666666664,4.0,0.56,1twC2fwPG5FkvYcMpVBQRz
1tweLwPq4TwHMi7847yOMb,0.00025699999999999996,0.593,231985.0,0.785,0.581,0.303,-7.604,1.0,0.0343,135.043,4.0,0.8490000000000001,1tweLwPq4TwHMi7847yOMb
1tyMTrXZk3yUyQxukZ7JS0,0.21,0.568,330120.0,0.653,0.0,0.10099999999999999,-6.572,1.0,0.0274,129.243,4.0,0.713,1tyMTrXZk3yUyQxukZ7JS0
1u7uShzlA1tXJeox3jMFPq,0.07299883333333333,0.8058333333333333,281491.0,0.657,0.0047747833333333335,0.17668333333333333,-6.627166666666667,0.6666666666666666,0.13896666666666666,114.00966666666669,4.0,0.8039999999999999,1u7uShzlA1tXJeox3jMFPq
1uNFoZAHBGtllmzznpCI3s,0.19118699999999997,0.6476999999999999,225162.9,0.6829000000000001,0.00015192099999999998,0.18633000000000002,-5.7035,0.3,0.11784999999999997,114.36699999999999,4.0,0.5162,1uNFoZAHBGtllmzznpCI3s
1uT0jnwsq3AifrLorG4UDt,0.0367,0.6409999999999999,240147.0,0.615,0.0,0.105,-7.475,1.0,0.389,68.938,3.0,0.41100000000000003,1uT0jnwsq3AifrLorG4UDt
1uXGmHao7MMRBwCCncmyB6,0.0334,0.868,262457.0,0.7879999999999999,2.6000000000000002e-05,0.0801,-4.321000000000001,1.0,0.0547,114.67399999999999,4.0,0.961,1uXGmHao7MMRBwCCncmyB6
1uphmI1bErhHslREq9QusL,0.379,0.642,243333.0,0.677,1.52e-06,0.326,-8.904,1.0,0.0285,111.49600000000001,4.0,0.539,1uphmI1bErhHslREq9QusL
1vCWHaC5f2uS3yhpwWbIA6,0.0773115,0.5831999999999999,211835.25,0.8177499999999999,0.18899676099999996,0.17388499999999998,-4.93755,0.4,0.046114999999999996,126.21429999999998,4.0,0.5273,1vCWHaC5f2uS3yhpwWbIA6
1vWWfyQYOxY7Kdf72kZrwr,0.16399999999999998,0.7859999999999999,209000.0,0.8690000000000001,0.00415,0.315,-11.225,1.0,0.0363,119.564,4.0,0.9640000000000001,1vWWfyQYOxY7Kdf72kZrwr
1vfezMIyCr4XUdYRaKIKi3,0.166,0.9179999999999999,255707.0,0.857,0.0003,0.0855,-5.032,0.0,0.0623,121.006,4.0,0.972,1vfezMIyCr4XUdYRaKIKi3
1vgjN6nIPNKiiQGE9PtzTT,0.08746999999999999,0.783,288924.3333333333,0.7919999999999999,0.0028349666666666663,0.22566666666666668,-7.364333333333334,0.3333333333333333,0.06706666666666668,106.24466666666667,4.0,0.818,1vgjN6nIPNKiiQGE9PtzTT
1vjeJ712UQutRhn6WJI4sF,0.4035,0.5429999999999999,189206.5,0.6585000000000001,7.150000000000001e-06,0.0895,-10.7705,1.0,0.11215,129.083,4.0,0.6455,1vjeJ712UQutRhn6WJI4sF
1vkJFCwstOoJO7yQ4lTtLK,0.0059299999999999995,0.745,236600.0,0.695,0.0,0.0615,-5.0760000000000005,1.0,0.0271,102.014,4.0,0.519,1vkJFCwstOoJO7yQ4lTtLK
1vnIL4DMlivP55ioM6KitW,0.377,0.326,212520.0,0.289,4.73e-05,0.0858,-12.985,1.0,0.0307,127.664,4.0,0.345,1vnIL4DMlivP55ioM6KitW
1vo8zHmO1KzkuU9Xxh6J7W,0.0024000000000000002,0.5960000000000001,192262.5,0.8125,0.0635,0.61,-4.9864999999999995,0.0,0.091,114.077,4.0,0.36155,1vo8zHmO1KzkuU9Xxh6J7W
1vvD8aTyMh1bQmUkGtcokm,0.32899999999999996,0.795,234667.0,0.6859999999999999,1.67e-05,0.29600000000000004,-10.536,1.0,0.0406,115.065,4.0,0.951,1vvD8aTyMh1bQmUkGtcokm
1vyhD5VmyZ7KMfW5gqLgo5,0.000892,0.7859999999999999,142969.0,0.737,0.142,0.0575,-3.3569999999999998,1.0,0.0769,127.99700000000001,4.0,0.27899999999999997,1vyhD5VmyZ7KMfW5gqLgo5
1w5Kfo2jwwIPruYS2UWh56,0.16057175,0.33599999999999997,221242.375,0.75875,0.058772050000000006,0.22953749999999998,-7.306750000000001,0.75,0.05910000000000001,131.64075,4.0,0.372125,1w5Kfo2jwwIPruYS2UWh56
1w9siRuoCBkWA60hGoXZCQ,0.748,0.331,221293.0,0.281,1.98e-05,0.276,-13.177,1.0,0.0344,81.53,3.0,0.36200000000000004,1w9siRuoCBkWA60hGoXZCQ
1wASklF2AQfIVhSBWnUHwz,0.004514,0.6837500000000001,334116.75,0.6975,0.49575,0.07925,-12.565999999999999,1.0,0.045799999999999993,129.267,4.0,0.6407499999999999,1wASklF2AQfIVhSBWnUHwz
1wCc2Wgga1H8C7u57pcqYk,0.835,0.46799999999999997,155267.0,0.36200000000000004,0.0197,0.134,-11.374,1.0,0.0325,104.197,3.0,0.429,1wCc2Wgga1H8C7u57pcqYk
1wEdEOKZZYKMnxtsK6LDzV,0.871,0.258,283307.0,0.0827,0.00146,0.0784,-21.204,0.0,0.0379,123.46600000000001,4.0,0.0395,1wEdEOKZZYKMnxtsK6LDzV
1wbW8PchZM0iSKq1V8HsRF,0.5670000000000001,0.6679999999999999,213933.0,0.63,0.00103,0.261,-10.204,0.0,0.0333,94.02600000000001,4.0,0.528,1wbW8PchZM0iSKq1V8HsRF
1wvlC6NwleHt1iRD6d5X2C,0.08230000000000001,0.7562500000000001,229883.5,0.64125,0.000165865,0.27135,-6.9055,0.0,0.24764999999999998,94.30875,4.0,0.56025,1wvlC6NwleHt1iRD6d5X2C
1x0ScxgiyFRQDKT4VwcLHa,0.0178,0.5479999999999999,244400.0,0.9740000000000001,7.82e-05,0.0553,-2.987,0.0,0.0852,149.994,4.0,0.534,1x0ScxgiyFRQDKT4VwcLHa
1x9jsneK4s5y78brOgg3Ps,0.044607499999999994,0.706,224620.0,0.7415,0.00011105,0.19810000000000003,-6.9565,0.5,0.0855,101.16049999999998,3.5,0.8540000000000001,1x9jsneK4s5y78brOgg3Ps
