,source,target,1
32675,5vWAzIGgxZKmW6bo7PP5Jf,3cjlbEWAUXwyHOwIpYgkNK,1
32678,5Z22vlK4DCgDrQgBEqfc8w,4ZfZ9troLXZsAVxcvXKXnV,1
32679,5Z22vlK4DCgDrQgBEqfc8w,4eAOcbAXIF4BmbN6E1QIlw,1
32685,5Z22vlK4DCgDrQgBEqfc8w,5xuNBZoM7z1Vv8IQ6uM0p6,1
32687,5Z22vlK4DCgDrQgBEqfc8w,40xbWSB4JPdOkRyuTDy1oP,1
32688,5Z22vlK4DCgDrQgBEqfc8w,63wjoROpeh5f11Qm93UiJ1,1
32689,5Z22vlK4DCgDrQgBEqfc8w,3AuMNF8rQAKOzjYppFNAoB,1
32692,5Z22vlK4DCgDrQgBEqfc8w,5QjWgYDeKNP2iPHTdTttnG,1
32694,5Z22vlK4DCgDrQgBEqfc8w,27FGXRNruFoOdf1vP8dqcH,1
32696,5T6v04k3OFl1jQeZqwSTsk,2j9KNQNo5B2mQ1isoa0eIe,1
32697,5T6v04k3OFl1jQeZqwSTsk,2ikrIhCYSKmzCgWb9EM3aT,1
32698,5T6v04k3OFl1jQeZqwSTsk,2bWZmsB2z12sT3dMZ2DYDb,1
32699,5T6v04k3OFl1jQeZqwSTsk,73MDPnjHtoqOexpBNe4FPl,1
32700,5T6v04k3OFl1jQeZqwSTsk,0yW0BwretaISjFNNnA7SEu,1
32701,5T6v04k3OFl1jQeZqwSTsk,03RggOhzXgjvlFmc3A8TuW,1
32703,5T6v04k3OFl1jQeZqwSTsk,2pFludZeUPqb9LVTXjCiai,1
32704,5T6v04k3OFl1jQeZqwSTsk,3OzWBYd8lH19KvTZWQWt1a,1
32708,5T6v04k3OFl1jQeZqwSTsk,4lrgowzoVnAbOBI0LRFyzy,1
32709,5T6v04k3OFl1jQeZqwSTsk,4pugYBYlQfhhuNkbwmmx0a,1
32711,5T6v04k3OFl1jQeZqwSTsk,4rBAiM4X8nQq5r8XkW4CM1,1
32713,5T6v04k3OFl1jQeZqwSTsk,6QPnWIQnzQvsTMAaOJe3EZ,1
32715,5T6v04k3OFl1jQeZqwSTsk,5ukuMJsKj4MuEuOTcoJww4,1
32716,7r993rArgKraCkh8w4Wszl,5PFSmueeFLrjYXqn3agenn,1
32717,7r993rArgKraCkh8w4Wszl,0RUEHcBiENFEqxgicqS2ig,1
32718,7r993rArgKraCkh8w4Wszl,4R90PNicCsCsEoRm8XwiMS,1
32719,7r993rArgKraCkh8w4Wszl,57YVY9QP1mhqc51WqHln0e,1
32720,7r993rArgKraCkh8w4Wszl,40oYPr305MsT2lsiXr9fX9,1
32725,7r993rArgKraCkh8w4Wszl,6Jrj26oAY96EEC2lqC6fua,1
32727,7r993rArgKraCkh8w4Wszl,4qmHkMxr6pTWh5Zo74odpH,1
32728,7r993rArgKraCkh8w4Wszl,52jfQPouCIphLVi3FqGa7x,1
32729,7r993rArgKraCkh8w4Wszl,2CZj6Atoe6w2JhkMQnOEXo,1
32730,7r993rArgKraCkh8w4Wszl,4QTVePrFu1xuGM9K0kNXkk,1
32731,7r993rArgKraCkh8w4Wszl,1dmEUAQBopYUrsMnQnScWL,1
32733,7r993rArgKraCkh8w4Wszl,2P560DaOMNDUACoH8ZhOCR,1
32734,7r993rArgKraCkh8w4Wszl,2qT62DYO8Ajb276vUJmvhz,1
32736,0PcIlEZa7rreM7729ot05g,5jNGQ7VOU87x5402JjhTtd,1
32739,0PcIlEZa7rreM7729ot05g,2YdVmtVBpIrv0N6WiBzSqm,1
32742,0PcIlEZa7rreM7729ot05g,01Wck2m10xhdxUrLaMq60y,1
32746,0PcIlEZa7rreM7729ot05g,5P53Exo01miUunItQyR2La,1
32748,0PcIlEZa7rreM7729ot05g,3S78Gzhp1D01i1x2KGXrnh,1
32749,0PcIlEZa7rreM7729ot05g,2XzHxDFTNywDd5ReMhgxkg,1
32750,0PcIlEZa7rreM7729ot05g,2yaixhgm3yXxjhJAH8SZy3,1
32751,0PcIlEZa7rreM7729ot05g,2EURsXo9qlt1aMWlviGCRi,1
32752,0PcIlEZa7rreM7729ot05g,0ty0xha1dbprYIUAQufkFn,1
32757,770rU18or2uAGT21xyvpzp,1N7uYpBFTTOHK9pJVRjR36,1
32758,770rU18or2uAGT21xyvpzp,1eZrOVQ8ady3sDTNdG9E4D,1
32759,770rU18or2uAGT21xyvpzp,1an2WzZYKpXY3qhFpfukfL,1
32760,770rU18or2uAGT21xyvpzp,0BYEp3eyHK9Wsp4t2Ad1R8,1
32761,770rU18or2uAGT21xyvpzp,5z4lUxGyk6fWkbqoITgJTv,1
32762,770rU18or2uAGT21xyvpzp,3Llaa1wsUdDPjKmkgkQWw9,1
32763,770rU18or2uAGT21xyvpzp,45MgaGrbX0sAFPly2kXBGP,1
32764,770rU18or2uAGT21xyvpzp,5quv5QEyL2XAloebaau69m,1
32765,770rU18or2uAGT21xyvpzp,0RJ6eS1cimNNF64vRXGwfD,1
32766,770rU18or2uAGT21xyvpzp,26W6sq5yZeIhzfO6d8g9NJ,1
32767,770rU18or2uAGT21xyvpzp,7iR5h6yGnTiswjsmj624Rq,1
32768,770rU18or2uAGT21xyvpzp,3jBNLmJDEBWEoidTT7l1Jn,1
32770,770rU18or2uAGT21xyvpzp,6m9HyOTTtMQ8fFrLeJyuNV,1
32771,770rU18or2uAGT21xyvpzp,5zEUGwAdlfTQqKplCJJuua,1
32772,770rU18or2uAGT21xyvpzp,58llsXEROa2xdy24HI6D3r,1
32773,770rU18or2uAGT21xyvpzp,2dQgOfBP52UwjegY8FwJAY,1
32774,770rU18or2uAGT21xyvpzp,6IIs5PK42rSjMdCnS3D2w6,1
32775,2mknvtcck8i82nKxDPDibv,2zpFG5cvw00QmrYTUsjApa,1
32776,2mknvtcck8i82nKxDPDibv,20v3nhzoeaO2WvDSCdY0f4,1
32778,2mknvtcck8i82nKxDPDibv,457yGSZecENoIuNWelRHhH,1
32780,2mknvtcck8i82nKxDPDibv,438JBZR1AR0l04AzcYW9gy,1
32782,2mknvtcck8i82nKxDPDibv,1zgNpeHQe8GulzfVkYP2VK,1
32783,2mknvtcck8i82nKxDPDibv,3LfO03nEZMdWNHG2tLpMa0,1
32784,2mknvtcck8i82nKxDPDibv,2EURsXo9qlt1aMWlviGCRi,1
32786,2mknvtcck8i82nKxDPDibv,3X9xSaKYs3EY8l74Hgy5rz,1
32788,2mknvtcck8i82nKxDPDibv,6D7h7R79IZjqJC2GM2wzyY,1
32791,2mknvtcck8i82nKxDPDibv,5OPSpcX9nVVWCIOKcoM4ot,1
32792,2mknvtcck8i82nKxDPDibv,3FxBwdg0z5WkLdlAbe7GHq,1
32794,2mknvtcck8i82nKxDPDibv,187xgSpsFH8mMbAcoCW0zE,1
32803,3K2zB87GZv1krx031en5VA,3Y10boYzeuFCJ4Qgp53w6o,1
32804,3K2zB87GZv1krx031en5VA,6UE7nl9mha6s8z0wFQFIZ2,1
32806,3K2zB87GZv1krx031en5VA,3sFTupo9UGgrujjN21BjwR,1
32811,3K2zB87GZv1krx031en5VA,6oBm8HB0yfrIc9IHbxs6in,1
32815,5ZvV5BO4R5dwEUPfRKXdUI,20v3nhzoeaO2WvDSCdY0f4,1
32816,5ZvV5BO4R5dwEUPfRKXdUI,3X9xSaKYs3EY8l74Hgy5rz,1
32820,5ZvV5BO4R5dwEUPfRKXdUI,2vxhgszTmEHgbNJM7Xd3aW,1
32821,5ZvV5BO4R5dwEUPfRKXdUI,3FxBwdg0z5WkLdlAbe7GHq,1
32823,5ZvV5BO4R5dwEUPfRKXdUI,5OPSpcX9nVVWCIOKcoM4ot,1
32824,5ZvV5BO4R5dwEUPfRKXdUI,2mknvtcck8i82nKxDPDibv,1
32829,5ZvV5BO4R5dwEUPfRKXdUI,37WGztoQRbNgo55GQCw75B,1
32831,5ZvV5BO4R5dwEUPfRKXdUI,5uFqO7FceiE84xjEjFtQLX,1
32833,5ZvV5BO4R5dwEUPfRKXdUI,3opvWF0Koer2VPIJVOqnU6,1
32855,1UUYAQ9LiRsZF0ZukQNWXM,2kuNswDC82PL9xRbfaZJaS,1
32858,1UUYAQ9LiRsZF0ZukQNWXM,5X3TuTi9OIsJXMGxPwTKM2,1
32860,1UUYAQ9LiRsZF0ZukQNWXM,01hRNr3yF5bYnPq4wZ88iI,1
32862,1UUYAQ9LiRsZF0ZukQNWXM,0uUNzXylqsZdmFDwdxaP1V,1
32864,1UUYAQ9LiRsZF0ZukQNWXM,71lGEtP9qYXDsSXjfexTqO,1
32867,1UUYAQ9LiRsZF0ZukQNWXM,4GITZM5LCR2KcdlgEOrNLD,1
32868,1UUYAQ9LiRsZF0ZukQNWXM,0Ma8KxtvoIDSU5fHtuTS9F,1
32869,1UUYAQ9LiRsZF0ZukQNWXM,3CDKmzJu6uwEGnPLLZffpD,1
32871,1UUYAQ9LiRsZF0ZukQNWXM,2VIoWte1HPDbZ2WqHd2La7,1
32872,1UUYAQ9LiRsZF0ZukQNWXM,7CCn4PFRRRZF127jtCBAUe,1
32874,1UUYAQ9LiRsZF0ZukQNWXM,7u1mqP3ykglpCB2c1p1p5I,1
32879,4wM29TDTr3HI0qFY3KoSFG,01Ppu7N8uYJI8SAONo2YZA,1
32882,4wM29TDTr3HI0qFY3KoSFG,0djV4iaxhNfYWpH60ia85o,1
32886,4wM29TDTr3HI0qFY3KoSFG,4awU3JRQXIYoxabdwO92AU,1
32898,1FcB6xMihhP9Hb6AdGVbWe,4CSqr95TKzLmNeClcDr219,1
32899,1FcB6xMihhP9Hb6AdGVbWe,75S63f1AmZUa9gpQvlt5NB,1
32916,23H1ellgs9wxOBx2V0fkao,2rblp9fJo16ZPTcKDtlmKW,1
32917,23H1ellgs9wxOBx2V0fkao,2zrZfs23sjuHDv4E6YRmNf,1
32921,23H1ellgs9wxOBx2V0fkao,4KHdmkq99PXA6QEJ2lKpA3,1
32922,23H1ellgs9wxOBx2V0fkao,6vwFR7NilfrQ4AX0d41fWu,1
32923,23H1ellgs9wxOBx2V0fkao,1mG23iQeR29Ojhq89D5gbh,1
32924,23H1ellgs9wxOBx2V0fkao,7krx6UBDKLwE0q3s3fesqF,1
32925,23H1ellgs9wxOBx2V0fkao,58Dx4HPzeOO3dbpD9YYEes,1
32926,23H1ellgs9wxOBx2V0fkao,7GXXMm3DB1VswVcuGyInUd,1
32927,23H1ellgs9wxOBx2V0fkao,7wqtxqI3eo7Gn1P7SpP6cQ,1
32929,23H1ellgs9wxOBx2V0fkao,5Y8EphH8Vdqu5SLj6K5vjj,1
32931,23H1ellgs9wxOBx2V0fkao,1QtIfAa6y7w2JhxYJhYeUG,1
32932,23H1ellgs9wxOBx2V0fkao,6V7pNWhlJpD0s0bMdB1PU9,1
32933,23H1ellgs9wxOBx2V0fkao,5n30a5V4ftXNMHCHChmK2h,1
32936,2YdVmtVBpIrv0N6WiBzSqm,5P53Exo01miUunItQyR2La,1
32937,2YdVmtVBpIrv0N6WiBzSqm,01Wck2m10xhdxUrLaMq60y,1
32938,2YdVmtVBpIrv0N6WiBzSqm,5jNGQ7VOU87x5402JjhTtd,1
32939,2YdVmtVBpIrv0N6WiBzSqm,0PcIlEZa7rreM7729ot05g,1
32941,2YdVmtVBpIrv0N6WiBzSqm,6is2U7I1jlI8PjxNZOHIMV,1
32942,2YdVmtVBpIrv0N6WiBzSqm,2yaixhgm3yXxjhJAH8SZy3,1
32944,2YdVmtVBpIrv0N6WiBzSqm,2XzHxDFTNywDd5ReMhgxkg,1
32950,2YdVmtVBpIrv0N6WiBzSqm,6pXCjxMOBcWtvULYkFPVW6,1
32951,2YdVmtVBpIrv0N6WiBzSqm,3S78Gzhp1D01i1x2KGXrnh,1
32953,2YdVmtVBpIrv0N6WiBzSqm,0G7OYsWptjRzVFT1AxP8TS,1
32958,3MFp4cYuYtTZe3d3xkLLbr,2zyz0VJqrDXeFDIyrfVXSo,1
32968,3MFp4cYuYtTZe3d3xkLLbr,1I5Cu7bqjkRg85idwYsD91,1
32969,3MFp4cYuYtTZe3d3xkLLbr,7qQJQ3YtcGlqaLg5tcypN2,1
32970,3MFp4cYuYtTZe3d3xkLLbr,4ACplpEqD6JIVgKrafauzs,1
32971,3MFp4cYuYtTZe3d3xkLLbr,4xls23Ye9WR9yy3yYMpAMm,1
32976,3dXaa6jwM7B52GZpaJEIr5,5KDIH2gF0VpelTqyQS7udb,1
32985,3dXaa6jwM7B52GZpaJEIr5,6B5c4sch27tWHAGdarpPaW,1
32991,3dXaa6jwM7B52GZpaJEIr5,7qAcXJgt1PWnxwUgxMdyuk,1
32997,0lHsjYcb3lGjkJQQqC6HVt,15xvsJMf8phaNa1LYvL9Qv,1
32998,0lHsjYcb3lGjkJQQqC6HVt,1XLjkBxFokuDTlHt0mQkRe,1
33001,0lHsjYcb3lGjkJQQqC6HVt,2NiYFFLYWPZPKa9xPGlRVu,1
33008,0lHsjYcb3lGjkJQQqC6HVt,7iLc4hrjOjQPfg1E3cCHg1,1
33013,0lHsjYcb3lGjkJQQqC6HVt,7Mlrzwh665lRUOEV1ZWyWu,1
33017,0BEYTctVmnYa5yStp4Jpab,7zm3aSdmGiOkTt0aZFSO8R,1
33035,7Dz9goFmVZZqvJxZoKg7pF,4ON1ruy5ijE7ZPQthbrkgI,1
33056,3tXUeiWOSod3mSQ2lOautf,4pAYkltTzVhqBZuDekCHa3,1
33075,0lfJrTVCYNYwajS1I6G96p,5w282f2wMOeeIGJGN4Pmd1,1
33077,0lfJrTVCYNYwajS1I6G96p,49H2dQUNhIlso7VNkS8nFR,1
33082,0lfJrTVCYNYwajS1I6G96p,4wknbsqzOCI7g8xihM7QP7,1
33090,0lfJrTVCYNYwajS1I6G96p,6CwQfN34JdGHfo0A752Lts,1
33097,4FAEZeJcsYYBkNq2D3KGTV,7emRV8AluG3d4e5T0DZiK9,1
33099,4FAEZeJcsYYBkNq2D3KGTV,0cQuYRSzlItquYxsQKDvVc,1
33103,4FAEZeJcsYYBkNq2D3KGTV,6clbbhnIqpHnqxwtOWcilg,1
33105,4FAEZeJcsYYBkNq2D3KGTV,0fyqyjD7pbaVzbu94ylWQR,1
33106,4FAEZeJcsYYBkNq2D3KGTV,39T6qqI0jDtSWWioX8eGJz,1
33107,4FAEZeJcsYYBkNq2D3KGTV,24GaH9tRBgZjlvOhpFuKi2,1
33108,4FAEZeJcsYYBkNq2D3KGTV,5q4AzEtCoYJyXjMMoEkSU5,1
33110,4FAEZeJcsYYBkNq2D3KGTV,2DWQX92uew7DlsgN0yD775,1
33111,4FAEZeJcsYYBkNq2D3KGTV,6QtGlUje9TIkLrgPZrESuk,1
33112,4FAEZeJcsYYBkNq2D3KGTV,5X3TuTi9OIsJXMGxPwTKM2,1
33113,4FAEZeJcsYYBkNq2D3KGTV,2kuNswDC82PL9xRbfaZJaS,1
33114,4FAEZeJcsYYBkNq2D3KGTV,6eEsIl4wosvhuWI0mfXxAF,1
33131,5Qv8v609X8ovL3DaFOWpuv,0vMVgeMxck5F8aUExad9GW,1
33133,5Qv8v609X8ovL3DaFOWpuv,5anwTbhEWgbOnZUs2GbuB9,1
33134,5Qv8v609X8ovL3DaFOWpuv,7xdjiWTeSt3mqtS5Zv1d0Y,1
33150,3xx17YXYvPl9PBx6Jzalk4,0djV4iaxhNfYWpH60ia85o,1
33153,3xx17YXYvPl9PBx6Jzalk4,4J9k7L7BrJ7NMWAcvgox1B,1
33155,1CD77o9fbdyQFrHnUPUEsF,5GUVj2b1lJ4DolQyHlzyaO,1
33158,1CD77o9fbdyQFrHnUPUEsF,2lxX1ivRYp26soIavdG9bX,1
33159,1CD77o9fbdyQFrHnUPUEsF,24GaH9tRBgZjlvOhpFuKi2,1
33161,1CD77o9fbdyQFrHnUPUEsF,7nkLRaWHImCvWGHdNGnhVE,1
33162,1CD77o9fbdyQFrHnUPUEsF,2CxLP749mup3ncPrXgCnvU,1
33163,1CD77o9fbdyQFrHnUPUEsF,1CYsQCypByMVgnv17qsSbQ,1
33164,1CD77o9fbdyQFrHnUPUEsF,0GbqW5TJr7n4is453VOY4C,1
33166,1CD77o9fbdyQFrHnUPUEsF,3v4feUQnU3VEUqFrjmtekL,1
33167,1CD77o9fbdyQFrHnUPUEsF,3i9hP422d2KMjaupTzBNVS,1
33169,1CD77o9fbdyQFrHnUPUEsF,2DWQX92uew7DlsgN0yD775,1
33170,1CD77o9fbdyQFrHnUPUEsF,4WlSvDKaq1PA2Nr7cCIPxX,1
33173,1CD77o9fbdyQFrHnUPUEsF,74oJ4qxwOZvX6oSsu1DGnw,1
33175,664Wsdghu6VKVDfJSmTEFT,2Q546MRnGvurnNBttHWoOq,1
33195,4463nfFMmK1cwAWBQDwT5e,18jZvCsW1PJ4FDQ5gEXuKp,1
33196,4463nfFMmK1cwAWBQDwT5e,4C3uGP8vRDzxrhJxZiOjTe,1
33197,4463nfFMmK1cwAWBQDwT5e,3oZa8Xs6IjlIUGLAhVyK4G,1
33198,4463nfFMmK1cwAWBQDwT5e,73a6pNH4YtLNgDbPQwXveo,1
33199,4463nfFMmK1cwAWBQDwT5e,40enFxfEXXsEXKOt1vgx0k,1
33200,4463nfFMmK1cwAWBQDwT5e,5dcOK4stT4JDkP6Dqhbz5s,1
33201,4463nfFMmK1cwAWBQDwT5e,5PN2aHIvLEM98XIorsPMhE,1
33202,4463nfFMmK1cwAWBQDwT5e,7xkAwz0bQTGDSbkofyQt3U,1
33203,4463nfFMmK1cwAWBQDwT5e,3fsCWTIuWIRvEGS7gerSJX,1
33204,4463nfFMmK1cwAWBQDwT5e,32lVGr0fSRGT6okLKHiP68,1
33205,4463nfFMmK1cwAWBQDwT5e,0ym94xKp2PIOJtTZKpxbAa,1
33206,4463nfFMmK1cwAWBQDwT5e,0SD4eZCN4Kr0wQk56hCdh2,1
33207,4463nfFMmK1cwAWBQDwT5e,0kObWap02DEg9EAJ3PBxzf,1
33208,4463nfFMmK1cwAWBQDwT5e,51l0uqRxGaczYr4271pVIC,1
33209,4463nfFMmK1cwAWBQDwT5e,3sc7iUG1Wwpwx7bHeZolgx,1
33210,4463nfFMmK1cwAWBQDwT5e,646StQO8yxIiI3niu1OHnG,1
33211,4463nfFMmK1cwAWBQDwT5e,2kreKea2n96dXjcyAU9j5N,1
33212,4463nfFMmK1cwAWBQDwT5e,3cniTumSiUysiPWXapGx1i,1
33213,4463nfFMmK1cwAWBQDwT5e,4BoRxUdrcgbbq1rxJvvhg9,1
33214,4463nfFMmK1cwAWBQDwT5e,0grdhNhiRLFBaFVyybqsj6,1
33215,3KGQvnOoqUHi3KxKQMZtXr,5X3TuTi9OIsJXMGxPwTKM2,1
33216,3KGQvnOoqUHi3KxKQMZtXr,01hRNr3yF5bYnPq4wZ88iI,1
33219,3KGQvnOoqUHi3KxKQMZtXr,0Ma8KxtvoIDSU5fHtuTS9F,1
33220,3KGQvnOoqUHi3KxKQMZtXr,7CCn4PFRRRZF127jtCBAUe,1
33221,3KGQvnOoqUHi3KxKQMZtXr,2kuNswDC82PL9xRbfaZJaS,1
33224,3KGQvnOoqUHi3KxKQMZtXr,2VIoWte1HPDbZ2WqHd2La7,1
33226,3KGQvnOoqUHi3KxKQMZtXr,32HPpJAhgnGPT3V7UOggzi,1
33227,3KGQvnOoqUHi3KxKQMZtXr,71lGEtP9qYXDsSXjfexTqO,1
33228,3KGQvnOoqUHi3KxKQMZtXr,57xdnSVt4ahJCIXYLieQ25,1
33229,3KGQvnOoqUHi3KxKQMZtXr,0DAqhikcMKLo2lPADVz2fs,1
33230,3KGQvnOoqUHi3KxKQMZtXr,3i9hP422d2KMjaupTzBNVS,1
33232,3KGQvnOoqUHi3KxKQMZtXr,7t4XHvWfj0XtEB8SNFeALw,1
33233,3KGQvnOoqUHi3KxKQMZtXr,48YxSlb23RAaCd4RyHcV9V,1
33234,3KGQvnOoqUHi3KxKQMZtXr,4asCC4oxQcDzFXhCth2SgQ,1
33235,6XNNAZyTxhw3IRa0xyRBeo,3UtSTTCQ0EMUQxmsfZ3Px1,1
33239,6XNNAZyTxhw3IRa0xyRBeo,6Ix7Hx8Af0jg9X4OfD9sYR,1
33243,6XNNAZyTxhw3IRa0xyRBeo,46VosWAvtZsBl7rvxufsWG,1
33245,6XNNAZyTxhw3IRa0xyRBeo,5kwbFaRKf9HCFGrJPacZ7s,1
33247,6XNNAZyTxhw3IRa0xyRBeo,5oHYrXNyCSEdacKCCrteMX,1
33250,6XNNAZyTxhw3IRa0xyRBeo,5YE3Wwk5wqQmFXM5qyaM6u,1
33251,6XNNAZyTxhw3IRa0xyRBeo,7dtYyLTWjuZGOcweC3eD2f,1
33256,6vLlQYujOujIrm7zAKzEdG,1PCZpxHJz7WAMF8EEq8bfc,1
33258,6vLlQYujOujIrm7zAKzEdG,2qFr8w5sWUITRlzZ9kZotF,1
33259,6vLlQYujOujIrm7zAKzEdG,7CCn4PFRRRZF127jtCBAUe,1
33260,6vLlQYujOujIrm7zAKzEdG,2jgPkn6LuUazBoBk6vvjh5,1
33261,6vLlQYujOujIrm7zAKzEdG,2E6Roj0oQnJIm2BeXwDica,1
33262,6vLlQYujOujIrm7zAKzEdG,2lxX1ivRYp26soIavdG9bX,1
33263,6vLlQYujOujIrm7zAKzEdG,1CD77o9fbdyQFrHnUPUEsF,1
33264,6vLlQYujOujIrm7zAKzEdG,5U16QlMnlSAhkQxBZpLyLO,1
33265,6vLlQYujOujIrm7zAKzEdG,1YqGsKpdixxSVgpfaL2AEQ,1
33268,6vLlQYujOujIrm7zAKzEdG,0a63dfrxBQKqh160P8iUNL,1
33270,6vLlQYujOujIrm7zAKzEdG,57xdnSVt4ahJCIXYLieQ25,1
33272,6vLlQYujOujIrm7zAKzEdG,3i9hP422d2KMjaupTzBNVS,1
33273,6vLlQYujOujIrm7zAKzEdG,6waa8mKu91GjzD4NlONlNJ,1
33274,6vLlQYujOujIrm7zAKzEdG,5BaHqGtf6UAZnHfqdPaTDA,1
33275,7GX2gCRXdMjTZCVmt3yr9Q,0lGw8zeruSqMHSW11Lkcqo,1
33276,7GX2gCRXdMjTZCVmt3yr9Q,23DeFeMRFRhnfMfawvqFne,1
33277,7GX2gCRXdMjTZCVmt3yr9Q,3w34NmNWqcGYg85t7ALa2D,1
33278,7GX2gCRXdMjTZCVmt3yr9Q,1ErsjAAijzAXVpO4W8YTh7,1
33282,7GX2gCRXdMjTZCVmt3yr9Q,2gB8Qky1qIGZCuLjU5N1XQ,1
33285,7GX2gCRXdMjTZCVmt3yr9Q,7blaRp95WUYbzLU6wXO87m,1
33287,7GX2gCRXdMjTZCVmt3yr9Q,1iYPhIT6I5iQ6WI1XirhYQ,1
33292,7GX2gCRXdMjTZCVmt3yr9Q,7jQDCbxYM9t8bLCd2n8ONI,1
33293,7GX2gCRXdMjTZCVmt3yr9Q,7xxVm0cM4x7TUBadZQuz3S,1
33295,77OXNKbzOTqmzhSdHPS187,5MvyMusqNikgVgkKHLc3pb,1
33297,77OXNKbzOTqmzhSdHPS187,5zEUGwAdlfTQqKplCJJuua,1
33298,77OXNKbzOTqmzhSdHPS187,3aERYLqcdKbyI7pjmOgIpU,1
33299,77OXNKbzOTqmzhSdHPS187,0NM27i2hSW1lbc7rYa5D6u,1
33300,77OXNKbzOTqmzhSdHPS187,5V2zReaoPvB7EsZ4160uLG,1
33301,77OXNKbzOTqmzhSdHPS187,5Mww2P8ni50lmfOTsBmGHn,1
33302,77OXNKbzOTqmzhSdHPS187,4NmiKq5IMQAq7cRBnmEs2S,1
33303,77OXNKbzOTqmzhSdHPS187,2lzeV1nxm8MB7z85L53JV2,1
33304,77OXNKbzOTqmzhSdHPS187,2ZulgXPozVBLNaJPXR8MnV,1
33306,77OXNKbzOTqmzhSdHPS187,7monj8DXxygyUqgx7ncylV,1
33308,77OXNKbzOTqmzhSdHPS187,02ydjJPvRKpejxRzZyHdaq,1
33310,77OXNKbzOTqmzhSdHPS187,3J85lWF7GZWWWLyBPMMX7h,1
33311,77OXNKbzOTqmzhSdHPS187,1J4tcPuHMmmMSTUXtJRApH,1
33312,77OXNKbzOTqmzhSdHPS187,7iR5h6yGnTiswjsmj624Rq,1
33313,77OXNKbzOTqmzhSdHPS187,2x8IIf3l8n2kJgLOxcYP29,1
33314,77OXNKbzOTqmzhSdHPS187,0v4CvkMzWBQ1wZIMl2BqQW,1
33315,5lKZWd6HiSCLfnDGrq9RAm,6yZoNdsPrYLviaEOOzbZt8,1
33316,5lKZWd6HiSCLfnDGrq9RAm,3EBRANWwnViQuBrImN61Z1,1
33317,5lKZWd6HiSCLfnDGrq9RAm,7o95ZoZt5ZYn31e9z1Hc0a,1
33318,5lKZWd6HiSCLfnDGrq9RAm,2AQjGvtT0pFYfxR3neFcvz,1
33319,5lKZWd6HiSCLfnDGrq9RAm,40xbWSB4JPdOkRyuTDy1oP,1
33320,5lKZWd6HiSCLfnDGrq9RAm,7nDsS0l5ZAzMedVRKPP8F1,1
33322,5lKZWd6HiSCLfnDGrq9RAm,3BmGtnKgCSGYIUhmivXKWX,1
33324,5lKZWd6HiSCLfnDGrq9RAm,2tFN9ubMXEhdAQvdQxcsma,1
33326,5lKZWd6HiSCLfnDGrq9RAm,7rZNSLWMjTbwdLNskFbzFf,1
33327,5lKZWd6HiSCLfnDGrq9RAm,5xuNBZoM7z1Vv8IQ6uM0p6,1
33329,5lKZWd6HiSCLfnDGrq9RAm,7sfgqEdoeBTjd8lQsPT3Cy,1
33332,5lKZWd6HiSCLfnDGrq9RAm,1l7ZsJRRS8wlW3WfJfPfNS,1
33333,5lKZWd6HiSCLfnDGrq9RAm,6wPhSqRtPu1UhRCDX5yaDJ,1
33334,5lKZWd6HiSCLfnDGrq9RAm,2gsggkzM5R49q6jpPvazou,1
33335,5T4UKHhr4HGIC0VzdZQtAE,67tgMwUfnmqzYsNAtnP6YJ,1
33336,5T4UKHhr4HGIC0VzdZQtAE,1GhPHrq36VKCY3ucVaZCfo,1
33337,5T4UKHhr4HGIC0VzdZQtAE,1PXHzxRDiLnjqNrRn2Xbsa,1
33338,5T4UKHhr4HGIC0VzdZQtAE,5squ8uM6fhMQY71t9xobJC,1
33339,5T4UKHhr4HGIC0VzdZQtAE,4YrKBkKSVeqDamzBPWVnSJ,1
33343,5T4UKHhr4HGIC0VzdZQtAE,4aaBjq7VqqQvpSF69GglvO,1
33344,5T4UKHhr4HGIC0VzdZQtAE,6FXMGgJwohJLUSr5nVlf9X,1
33346,5T4UKHhr4HGIC0VzdZQtAE,1k8VBufn1nBs8LN9n4snc8,1
33348,5T4UKHhr4HGIC0VzdZQtAE,4Y7tXHSEejGu1vQ9bwDdXW,1
33352,5T4UKHhr4HGIC0VzdZQtAE,3OsRAKCvk37zwYcnzRf5XF,1
33353,5T4UKHhr4HGIC0VzdZQtAE,4k1ELeJKT1ISyDv8JivPpB,1
33354,5T4UKHhr4HGIC0VzdZQtAE,7hFdUW64G4iU1tz46ITRfN,1
33355,0NkWtmKhwsCX7VoMu0DpGP,40JZ4PcqTsMqvVWLi0OaOP,1
33356,0NkWtmKhwsCX7VoMu0DpGP,3say7qPpfTJlo8bxcpHQkc,1
33357,0NkWtmKhwsCX7VoMu0DpGP,560Mau24wTfUiy6jKnApur,1
33358,0NkWtmKhwsCX7VoMu0DpGP,1j46ipPdusVPeC2zENSldw,1
33360,0NkWtmKhwsCX7VoMu0DpGP,6UapXZRw6feE6tr5Y42sUn,1
33361,0NkWtmKhwsCX7VoMu0DpGP,087pgpL9oSvARP9nTP7x5j,1
33362,0NkWtmKhwsCX7VoMu0DpGP,2k9eItilgGutDQRD0Jld6L,1
33363,0NkWtmKhwsCX7VoMu0DpGP,5K6KrixF0d77DFUIJj3Dfj,1
33364,0NkWtmKhwsCX7VoMu0DpGP,7AHlsFyu6r8OVqezmQRbhm,1
